"cd_mun","nm_mun","temperature","date"
"1500107","Abaetetuba",30.1433170318604,"2019-12-29"
"1500800","Ananindeua",30.0598595937093,"2019-12-29"
"1501105","Bagre",30.0166281531839,"2019-12-29"
"1501204","Baião",29.67112159729,"2019-12-29"
"1501303","Barcarena",29.7393843332926,"2019-12-29"
"1501402","Belém",29.3711948394775,"2019-12-29"
"1501501","Benevides",30.4838962554932,"2019-12-29"
"1501782","Breu Branco",29.2900499864058,"2019-12-29"
"1502103","Cametá",30.3582948048909,"2019-12-29"
"1503093","Goianésia do Pará",29.1832012965761,"2019-12-29"
"1503309","Igarapé-Miri",30.3147240956624,"2019-12-29"
"1503804","Jacundá",28.3754784901937,"2019-12-29"
"1504000","Limoeiro do Ajuru",29.9013217926025,"2019-12-29"
"1504422","Marituba",30.3326206207275,"2019-12-29"
"1504604","Mocajuba",30.1107654571533,"2019-12-29"
"1504703","Moju",30.2979554458403,"2019-12-29"
"1505064","Novo Repartimento",28.8977437368253,"2019-12-29"
"1505205","Oeiras do Pará",30.1142499106271,"2019-12-29"
"1506351","Santa Bárbara do Pará",29.9940891265869,"2019-12-29"
"1507953","Tailândia",30.3506051843817,"2019-12-29"
"1508100","Tucuruí",28.8067908816867,"2019-12-29"
"1500107","Abaetetuba",32.4072406768799,"2019-12-22"
"1500800","Ananindeua",32.0791250864665,"2019-12-22"
"1501105","Bagre",33.0447257546818,"2019-12-22"
"1501204","Baião",32.8371438980103,"2019-12-22"
"1501303","Barcarena",32.0001001358032,"2019-12-22"
"1501402","Belém",30.7738437652588,"2019-12-22"
"1501501","Benevides",32.358512878418,"2019-12-22"
"1501782","Breu Branco",32.9727587844386,"2019-12-22"
"1502103","Cametá",32.4482409954071,"2019-12-22"
"1503093","Goianésia do Pará",33.3667565707503,"2019-12-22"
"1503309","Igarapé-Miri",32.77555809021,"2019-12-22"
"1503804","Jacundá",31.9735547383626,"2019-12-22"
"1504000","Limoeiro do Ajuru",31.8206941604614,"2019-12-22"
"1504422","Marituba",32.3816680908203,"2019-12-22"
"1504604","Mocajuba",32.8898468017578,"2019-12-22"
"1504703","Moju",33.6355213648836,"2019-12-22"
"1505064","Novo Repartimento",32.116602517725,"2019-12-22"
"1505205","Oeiras do Pará",32.8998358590262,"2019-12-22"
"1506351","Santa Bárbara do Pará",31.4377994537354,"2019-12-22"
"1507953","Tailândia",34.3834438901959,"2019-12-22"
"1508100","Tucuruí",32.1042444441054,"2019-12-22"
"1500107","Abaetetuba",31.8070007324219,"2019-12-15"
"1500800","Ananindeua",31.7512658437093,"2019-12-15"
"1501105","Bagre",32.4326616175034,"2019-12-15"
"1501204","Baião",32.29102820158,"2019-12-15"
"1501303","Barcarena",31.6114797592163,"2019-12-15"
"1501402","Belém",30.9600925445557,"2019-12-15"
"1501501","Benevides",32.0625238418579,"2019-12-15"
"1501782","Breu Branco",32.1500949859619,"2019-12-15"
"1502103","Cametá",31.9311344623566,"2019-12-15"
"1503093","Goianésia do Pará",32.2587897859771,"2019-12-15"
"1503309","Igarapé-Miri",32.1654449462891,"2019-12-15"
"1503804","Jacundá",31.1630273183187,"2019-12-15"
"1504000","Limoeiro do Ajuru",31.4872440338135,"2019-12-15"
"1504422","Marituba",31.9636092185974,"2019-12-15"
"1504604","Mocajuba",32.250408411026,"2019-12-15"
"1504703","Moju",32.8128925377214,"2019-12-15"
"1505064","Novo Repartimento",31.296297879723,"2019-12-15"
"1505205","Oeiras do Pará",32.2869219779968,"2019-12-15"
"1506351","Santa Bárbara do Pará",31.6029148101807,"2019-12-15"
"1507953","Tailândia",33.3270548040217,"2019-12-15"
"1508100","Tucuruí",31.2142514122857,"2019-12-15"
"1500107","Abaetetuba",32.7528671264648,"2019-12-08"
"1500800","Ananindeua",32.2308279673258,"2019-12-08"
"1501105","Bagre",32.8449684591854,"2019-12-08"
"1501204","Baião",32.9087228775024,"2019-12-08"
"1501303","Barcarena",32.4159069061279,"2019-12-08"
"1501402","Belém",31.2576084136963,"2019-12-08"
"1501501","Benevides",32.6655807495117,"2019-12-08"
"1501782","Breu Branco",32.9049349120169,"2019-12-08"
"1502103","Cametá",33.1383463541667,"2019-12-08"
"1503093","Goianésia do Pará",33.2133426008553,"2019-12-08"
"1503309","Igarapé-Miri",33.0998784383138,"2019-12-08"
"1503804","Jacundá",31.9446871439616,"2019-12-08"
"1504000","Limoeiro do Ajuru",32.8514358520508,"2019-12-08"
"1504422","Marituba",32.5465316772461,"2019-12-08"
"1504604","Mocajuba",33.1951522827148,"2019-12-08"
"1504703","Moju",33.6129018219424,"2019-12-08"
"1505064","Novo Repartimento",31.6114523507715,"2019-12-08"
"1505205","Oeiras do Pará",32.9278836931501,"2019-12-08"
"1506351","Santa Bárbara do Pará",31.8948907852173,"2019-12-08"
"1507953","Tailândia",33.9307285655629,"2019-12-08"
"1508100","Tucuruí",32.2013412051731,"2019-12-08"
"1500107","Abaetetuba",33.7570388793945,"2019-12-01"
"1500800","Ananindeua",33.1574020385742,"2019-12-01"
"1501105","Bagre",33.584332185633,"2019-12-01"
"1501204","Baião",33.6905517578125,"2019-12-01"
"1501303","Barcarena",33.0686314900716,"2019-12-01"
"1501402","Belém",32.1340112686157,"2019-12-01"
"1501501","Benevides",33.5485305786133,"2019-12-01"
"1501782","Breu Branco",33.8463419133967,"2019-12-01"
"1502103","Cametá",33.7819353739421,"2019-12-01"
"1503093","Goianésia do Pará",34.420616215673,"2019-12-01"
"1503309","Igarapé-Miri",34.1512273152669,"2019-12-01"
"1503804","Jacundá",33.0038946787516,"2019-12-01"
"1504000","Limoeiro do Ajuru",33.6301803588867,"2019-12-01"
"1504422","Marituba",33.4372863769531,"2019-12-01"
"1504604","Mocajuba",33.8881912231445,"2019-12-01"
"1504703","Moju",34.5401070823132,"2019-12-01"
"1505064","Novo Repartimento",32.314619374469,"2019-12-01"
"1505205","Oeiras do Pará",33.626091003418,"2019-12-01"
"1506351","Santa Bárbara do Pará",32.8679428100586,"2019-12-01"
"1507953","Tailândia",34.880857294256,"2019-12-01"
"1508100","Tucuruí",32.7146920098199,"2019-12-01"
"1500107","Abaetetuba",32.9647537231445,"2019-11-24"
"1500800","Ananindeua",33.2737655639648,"2019-11-24"
"1501105","Bagre",33.0239037906422,"2019-11-24"
"1501204","Baião",33.0792417526245,"2019-11-24"
"1501303","Barcarena",32.8999608357747,"2019-11-24"
"1501402","Belém",32.4983901977539,"2019-11-24"
"1501501","Benevides",33.471321105957,"2019-11-24"
"1501782","Breu Branco",32.9492194435813,"2019-11-24"
"1502103","Cametá",33.4198799133301,"2019-11-24"
"1503093","Goianésia do Pará",33.0826234817505,"2019-11-24"
"1503309","Igarapé-Miri",33.3444666544596,"2019-11-24"
"1503804","Jacundá",32.2765349070231,"2019-11-24"
"1504000","Limoeiro do Ajuru",32.7004470825195,"2019-11-24"
"1504422","Marituba",33.4150314331055,"2019-11-24"
"1504604","Mocajuba",33.6658325195312,"2019-11-24"
"1504703","Moju",33.8157727953414,"2019-11-24"
"1505064","Novo Repartimento",32.0257451592422,"2019-11-24"
"1505205","Oeiras do Pará",33.3212792532785,"2019-11-24"
"1506351","Santa Bárbara do Pará",33.100959777832,"2019-11-24"
"1507953","Tailândia",33.826120781176,"2019-11-24"
"1508100","Tucuruí",32.0600450303819,"2019-11-24"
"1500107","Abaetetuba",33.3089889526367,"2019-11-17"
"1500800","Ananindeua",32.7859725952148,"2019-11-17"
"1501105","Bagre",34.0380603565889,"2019-11-17"
"1501204","Baião",33.8598709106445,"2019-11-17"
"1501303","Barcarena",32.8581822713216,"2019-11-17"
"1501402","Belém",31.8608179092407,"2019-11-17"
"1501501","Benevides",33.124153137207,"2019-11-17"
"1501782","Breu Branco",33.1873380487615,"2019-11-17"
"1502103","Cametá",34.1432278951009,"2019-11-17"
"1503093","Goianésia do Pará",33.3373665645205,"2019-11-17"
"1503309","Igarapé-Miri",33.9874069213867,"2019-11-17"
"1503804","Jacundá",32.1258068084717,"2019-11-17"
"1504000","Limoeiro do Ajuru",33.2696426391602,"2019-11-17"
"1504422","Marituba",33.0338134765625,"2019-11-17"
"1504604","Mocajuba",34.5030059814453,"2019-11-17"
"1504703","Moju",34.4866617766904,"2019-11-17"
"1505064","Novo Repartimento",31.7714568192397,"2019-11-17"
"1505205","Oeiras do Pará",34.1147733415876,"2019-11-17"
"1506351","Santa Bárbara do Pará",32.5069046020508,"2019-11-17"
"1507953","Tailândia",35.1602198282878,"2019-11-17"
"1508100","Tucuruí",32.1598968505859,"2019-11-17"
"1500107","Abaetetuba",33.6782974243164,"2019-11-10"
"1500800","Ananindeua",32.8749008178711,"2019-11-10"
"1501105","Bagre",34.8238754272461,"2019-11-10"
"1501204","Baião",34.7309551239014,"2019-11-10"
"1501303","Barcarena",33.1951014200846,"2019-11-10"
"1501402","Belém",31.7841892242432,"2019-11-10"
"1501501","Benevides",33.2310409545898,"2019-11-10"
"1501782","Breu Branco",34.2881578387636,"2019-11-10"
"1502103","Cametá",34.8927052815755,"2019-11-10"
"1503093","Goianésia do Pará",34.3700312252702,"2019-11-10"
"1503309","Igarapé-Miri",34.3847722371419,"2019-11-10"
"1503804","Jacundá",33.5721237182617,"2019-11-10"
"1504000","Limoeiro do Ajuru",34.2470016479492,"2019-11-10"
"1504422","Marituba",33.1428375244141,"2019-11-10"
"1504604","Mocajuba",34.9590797424316,"2019-11-10"
"1504703","Moju",35.2228747085786,"2019-11-10"
"1505064","Novo Repartimento",33.4789819329735,"2019-11-10"
"1505205","Oeiras do Pará",35.1051973615374,"2019-11-10"
"1506351","Santa Bárbara do Pará",32.5154190063477,"2019-11-10"
"1507953","Tailândia",35.5078159679066,"2019-11-10"
"1508100","Tucuruí",33.5570314195421,"2019-11-10"
"1500107","Abaetetuba",33.7407272338867,"2019-11-03"
"1500800","Ananindeua",32.9827295939128,"2019-11-03"
"1501105","Bagre",34.9968750897576,"2019-11-03"
"1501204","Baião",35.374828338623,"2019-11-03"
"1501303","Barcarena",33.413454691569,"2019-11-03"
"1501402","Belém",31.843316078186,"2019-11-03"
"1501501","Benevides",33.4836044311523,"2019-11-03"
"1501782","Breu Branco",35.7933245572177,"2019-11-03"
"1502103","Cametá",34.2729810078939,"2019-11-03"
"1503093","Goianésia do Pará",35.6073026985958,"2019-11-03"
"1503309","Igarapé-Miri",34.2040898640951,"2019-11-03"
"1503804","Jacundá",34.584743754069,"2019-11-03"
"1504000","Limoeiro do Ajuru",33.5055587768555,"2019-11-03"
"1504422","Marituba",33.3490447998047,"2019-11-03"
"1504604","Mocajuba",34.7754402160645,"2019-11-03"
"1504703","Moju",35.4196327102016,"2019-11-03"
"1505064","Novo Repartimento",34.2759965726031,"2019-11-03"
"1505205","Oeiras do Pará",34.6520145961217,"2019-11-03"
"1506351","Santa Bárbara do Pará",32.6956405639648,"2019-11-03"
"1507953","Tailândia",35.5607898596561,"2019-11-03"
"1508100","Tucuruí",35.0542254977756,"2019-11-03"
"1500107","Abaetetuba",34.2019790649414,"2019-10-27"
"1500800","Ananindeua",33.0133183797201,"2019-10-27"
"1501105","Bagre",35.2378463745117,"2019-10-27"
"1501204","Baião",35.784649848938,"2019-10-27"
"1501303","Barcarena",33.5383173624674,"2019-10-27"
"1501402","Belém",31.80784034729,"2019-10-27"
"1501501","Benevides",33.5152969360352,"2019-10-27"
"1501782","Breu Branco",35.6674090298739,"2019-10-27"
"1502103","Cametá",34.7630653381348,"2019-10-27"
"1503093","Goianésia do Pará",35.47700368947,"2019-10-27"
"1503309","Igarapé-Miri",34.9807235717773,"2019-10-27"
"1503804","Jacundá",34.3543746948242,"2019-10-27"
"1504000","Limoeiro do Ajuru",33.8965286254883,"2019-10-27"
"1504422","Marituba",33.3816833496094,"2019-10-27"
"1504604","Mocajuba",35.4059295654297,"2019-10-27"
"1504703","Moju",36.1587779085401,"2019-10-27"
"1505064","Novo Repartimento",34.5218992776018,"2019-10-27"
"1505205","Oeiras do Pará",34.9792153494699,"2019-10-27"
"1506351","Santa Bárbara do Pará",32.6218490600586,"2019-10-27"
"1507953","Tailândia",36.2743352254232,"2019-10-27"
"1508100","Tucuruí",34.7201360066732,"2019-10-27"
"1500107","Abaetetuba",33.9879806518555,"2019-10-20"
"1500800","Ananindeua",32.3879324595133,"2019-10-20"
"1501105","Bagre",34.8777075374828,"2019-10-20"
"1501204","Baião",35.3544836044312,"2019-10-20"
"1501303","Barcarena",33.0904261271159,"2019-10-20"
"1501402","Belém",31.0855655670166,"2019-10-20"
"1501501","Benevides",32.9772415161133,"2019-10-20"
"1501782","Breu Branco",35.217302495783,"2019-10-20"
"1502103","Cametá",34.4784253438314,"2019-10-20"
"1503093","Goianésia do Pará",35.3169800330853,"2019-10-20"
"1503309","Igarapé-Miri",34.7608403523763,"2019-10-20"
"1503804","Jacundá",33.9566390991211,"2019-10-20"
"1504000","Limoeiro do Ajuru",33.6158828735352,"2019-10-20"
"1504422","Marituba",32.8318099975586,"2019-10-20"
"1504604","Mocajuba",35.0409507751465,"2019-10-20"
"1504703","Moju",35.7252812990001,"2019-10-20"
"1505064","Novo Repartimento",33.8967005411784,"2019-10-20"
"1505205","Oeiras do Pará",34.7687563214983,"2019-10-20"
"1506351","Santa Bárbara do Pará",31.8365259170532,"2019-10-20"
"1507953","Tailândia",35.7856655698834,"2019-10-20"
"1508100","Tucuruí",34.6398273044162,"2019-10-20"
"1500107","Abaetetuba",33.5851089477539,"2019-10-13"
"1500800","Ananindeua",33.3176498413086,"2019-10-13"
"1501105","Bagre",34.2007208431468,"2019-10-13"
"1501204","Baião",33.8010625839233,"2019-10-13"
"1501303","Barcarena",33.4392878214518,"2019-10-13"
"1501402","Belém",31.924843788147,"2019-10-13"
"1501501","Benevides",33.8683547973633,"2019-10-13"
"1501782","Breu Branco",33.7144782326438,"2019-10-13"
"1502103","Cametá",34.0750058492025,"2019-10-13"
"1503093","Goianésia do Pará",33.8947273122853,"2019-10-13"
"1503309","Igarapé-Miri",34.0686854044596,"2019-10-13"
"1503804","Jacundá",32.8892180124919,"2019-10-13"
"1504000","Limoeiro do Ajuru",33.3040756225586,"2019-10-13"
"1504422","Marituba",33.7237167358398,"2019-10-13"
"1504604","Mocajuba",34.2634086608887,"2019-10-13"
"1504703","Moju",34.3679771960621,"2019-10-13"
"1505064","Novo Repartimento",32.6448129948562,"2019-10-13"
"1505205","Oeiras do Pará",34.2507128034319,"2019-10-13"
"1506351","Santa Bárbara do Pará",32.9270095825195,"2019-10-13"
"1507953","Tailândia",34.3895141139175,"2019-10-13"
"1508100","Tucuruí",33.0762642754449,"2019-10-13"
"1500107","Abaetetuba",34.1783676147461,"2019-10-06"
"1500800","Ananindeua",33.4160079956055,"2019-10-06"
"1501105","Bagre",34.7557628855986,"2019-10-06"
"1501204","Baião",34.6868467330933,"2019-10-06"
"1501303","Barcarena",33.7602971394857,"2019-10-06"
"1501402","Belém",32.5192794799805,"2019-10-06"
"1501501","Benevides",33.635139465332,"2019-10-06"
"1501782","Breu Branco",34.806979786266,"2019-10-06"
"1502103","Cametá",34.4755655924479,"2019-10-06"
"1503093","Goianésia do Pará",34.9073415295831,"2019-10-06"
"1503309","Igarapé-Miri",34.7536443074544,"2019-10-06"
"1503804","Jacundá",33.8383163452148,"2019-10-06"
"1504000","Limoeiro do Ajuru",33.7267318725586,"2019-10-06"
"1504422","Marituba",33.6026077270508,"2019-10-06"
"1504604","Mocajuba",34.8144645690918,"2019-10-06"
"1504703","Moju",35.2673448374574,"2019-10-06"
"1505064","Novo Repartimento",33.0017288952339,"2019-10-06"
"1505205","Oeiras do Pará",34.7732162475586,"2019-10-06"
"1506351","Santa Bárbara do Pará",33.1586380004883,"2019-10-06"
"1507953","Tailândia",35.658201044256,"2019-10-06"
"1508100","Tucuruí",33.3612543741862,"2019-10-06"
"1500107","Abaetetuba",34.130842590332,"2019-09-29"
"1500800","Ananindeua",33.3667627970378,"2019-09-29"
"1501105","Bagre",35.250041737276,"2019-09-29"
"1501204","Baião",35.0284357070923,"2019-09-29"
"1501303","Barcarena",33.6037572224935,"2019-09-29"
"1501402","Belém",32.1543054580688,"2019-09-29"
"1501501","Benevides",33.8141098022461,"2019-09-29"
"1501782","Breu Branco",35.0551940455581,"2019-09-29"
"1502103","Cametá",35.1444931030273,"2019-09-29"
"1503093","Goianésia do Pará",34.9657063977472,"2019-09-29"
"1503309","Igarapé-Miri",35.0345443725586,"2019-09-29"
"1503804","Jacundá",34.3346318562825,"2019-09-29"
"1504000","Limoeiro do Ajuru",34.186946105957,"2019-09-29"
"1504422","Marituba",33.6930160522461,"2019-09-29"
"1504604","Mocajuba",35.4094619750977,"2019-09-29"
"1504703","Moju",35.7420530722175,"2019-09-29"
"1505064","Novo Repartimento",33.2563457333945,"2019-09-29"
"1505205","Oeiras do Pará",35.2839235578264,"2019-09-29"
"1506351","Santa Bárbara do Pará",33.0708694458008,"2019-09-29"
"1507953","Tailândia",36.0821419918176,"2019-09-29"
"1508100","Tucuruí",34.2578794691298,"2019-09-29"
"1500107","Abaetetuba",33.3408279418945,"2019-09-22"
"1500800","Ananindeua",32.692751566569,"2019-09-22"
"1501105","Bagre",35.0204588946174,"2019-09-22"
"1501204","Baião",35.1678247451782,"2019-09-22"
"1501303","Barcarena",32.8720016479492,"2019-09-22"
"1501402","Belém",32.1093063354492,"2019-09-22"
"1501501","Benevides",32.8719863891602,"2019-09-22"
"1501782","Breu Branco",35.5639895814838,"2019-09-22"
"1502103","Cametá",34.3929684956869,"2019-09-22"
"1503093","Goianésia do Pará",35.6855213559907,"2019-09-22"
"1503309","Igarapé-Miri",34.1154729207357,"2019-09-22"
"1503804","Jacundá",35.032692972819,"2019-09-22"
"1504000","Limoeiro do Ajuru",33.2952774047852,"2019-09-22"
"1504422","Marituba",32.8375473022461,"2019-09-22"
"1504604","Mocajuba",34.7670440673828,"2019-09-22"
"1504703","Moju",35.2011780000069,"2019-09-22"
"1505064","Novo Repartimento",34.6053075402733,"2019-09-22"
"1505205","Oeiras do Pará",34.7136350359236,"2019-09-22"
"1506351","Santa Bárbara do Pará",32.5048141479492,"2019-09-22"
"1507953","Tailândia",36.0181410818389,"2019-09-22"
"1508100","Tucuruí",34.746209886339,"2019-09-22"
"1500107","Abaetetuba",34.657551574707,"2019-09-15"
"1500800","Ananindeua",33.7167078653971,"2019-09-15"
"1501105","Bagre",35.8718912461225,"2019-09-15"
"1501204","Baião",36.6707696914673,"2019-09-15"
"1501303","Barcarena",34.2477493286133,"2019-09-15"
"1501402","Belém",32.0898675918579,"2019-09-15"
"1501501","Benevides",34.2818222045898,"2019-09-15"
"1501782","Breu Branco",36.9970469619289,"2019-09-15"
"1502103","Cametá",35.8817189534505,"2019-09-15"
"1503093","Goianésia do Pará",37.0058391176421,"2019-09-15"
"1503309","Igarapé-Miri",35.7940068562826,"2019-09-15"
"1503804","Jacundá",36.5735417683919,"2019-09-15"
"1504000","Limoeiro do Ajuru",34.058625793457,"2019-09-15"
"1504422","Marituba",34.1660003662109,"2019-09-15"
"1504604","Mocajuba",36.7118072509766,"2019-09-15"
"1504703","Moju",37.0179375661931,"2019-09-15"
"1505064","Novo Repartimento",35.6518267499722,"2019-09-15"
"1505205","Oeiras do Pará",35.7795802525112,"2019-09-15"
"1506351","Santa Bárbara do Pará",33.1413955688477,"2019-09-15"
"1507953","Tailândia",36.9917618722627,"2019-09-15"
"1508100","Tucuruí",35.8539132012261,"2019-09-15"
"1500107","Abaetetuba",33.9177597045898,"2019-09-08"
"1500800","Ananindeua",32.4046452840169,"2019-09-08"
"1501105","Bagre",34.0607699225931,"2019-09-08"
"1501204","Baião",34.491138458252,"2019-09-08"
"1501303","Barcarena",33.0460484822591,"2019-09-08"
"1501402","Belém",31.5266056060791,"2019-09-08"
"1501501","Benevides",32.7353439331055,"2019-09-08"
"1501782","Breu Branco",34.9163908524947,"2019-09-08"
"1502103","Cametá",34.2167371114095,"2019-09-08"
"1503093","Goianésia do Pará",35.3047824728078,"2019-09-08"
"1503309","Igarapé-Miri",34.7351058959961,"2019-09-08"
"1503804","Jacundá",34.9429265340169,"2019-09-08"
"1504000","Limoeiro do Ajuru",33.2672805786133,"2019-09-08"
"1504422","Marituba",32.6706314086914,"2019-09-08"
"1504604","Mocajuba",34.7203788757324,"2019-09-08"
"1504703","Moju",35.4354386665452,"2019-09-08"
"1505064","Novo Repartimento",34.3020727266141,"2019-09-08"
"1505205","Oeiras do Pará",34.1162501743862,"2019-09-08"
"1506351","Santa Bárbara do Pará",32.0443201065063,"2019-09-08"
"1507953","Tailândia",35.7404995542584,"2019-09-08"
"1508100","Tucuruí",33.7711427476671,"2019-09-08"
"1500107","Abaetetuba",33.2299514770508,"2019-09-01"
"1500800","Ananindeua",32.757194519043,"2019-09-01"
"1501105","Bagre",34.5404523961684,"2019-09-01"
"1501204","Baião",34.6700038909912,"2019-09-01"
"1501303","Barcarena",32.9103164672852,"2019-09-01"
"1501402","Belém",31.5427188873291,"2019-09-01"
"1501501","Benevides",33.3002853393555,"2019-09-01"
"1501782","Breu Branco",34.9139004331647,"2019-09-01"
"1502103","Cametá",34.2302106221517,"2019-09-01"
"1503093","Goianésia do Pará",35.4859285025761,"2019-09-01"
"1503309","Igarapé-Miri",34.1348759969076,"2019-09-01"
"1503804","Jacundá",34.9330774943034,"2019-09-01"
"1504000","Limoeiro do Ajuru",33.2151779174805,"2019-09-01"
"1504422","Marituba",33.1497421264648,"2019-09-01"
"1504604","Mocajuba",34.8335571289062,"2019-09-01"
"1504703","Moju",35.2768817955339,"2019-09-01"
"1505064","Novo Repartimento",34.6174103651589,"2019-09-01"
"1505205","Oeiras do Pará",34.3480475289481,"2019-09-01"
"1506351","Santa Bárbara do Pará",32.4209365844727,"2019-09-01"
"1507953","Tailândia",35.7552460179184,"2019-09-01"
"1508100","Tucuruí",34.1676406860352,"2019-09-01"
"1500107","Abaetetuba",33.2410110473633,"2019-08-25"
"1500800","Ananindeua",32.5045293172201,"2019-08-25"
"1501105","Bagre",34.1219747206744,"2019-08-25"
"1501204","Baião",34.2047872543335,"2019-08-25"
"1501303","Barcarena",32.7328669230143,"2019-08-25"
"1501402","Belém",31.6144199371338,"2019-08-25"
"1501501","Benevides",32.8161849975586,"2019-08-25"
"1501782","Breu Branco",34.7862444790927,"2019-08-25"
"1502103","Cametá",33.7174072265625,"2019-08-25"
"1503093","Goianésia do Pará",34.8128154360015,"2019-08-25"
"1503309","Igarapé-Miri",33.7065312703451,"2019-08-25"
"1503804","Jacundá",34.5707646687826,"2019-08-25"
"1504000","Limoeiro do Ajuru",32.784700012207,"2019-08-25"
"1504422","Marituba",32.7332611083984,"2019-08-25"
"1504604","Mocajuba",34.1409759521484,"2019-08-25"
"1504703","Moju",34.5575605580505,"2019-08-25"
"1505064","Novo Repartimento",34.4361845807331,"2019-08-25"
"1505205","Oeiras do Pará",34.0155029296875,"2019-08-25"
"1506351","Santa Bárbara do Pará",32.1840600967407,"2019-08-25"
"1507953","Tailândia",34.9579123294715,"2019-08-25"
"1508100","Tucuruí",34.1957456800673,"2019-08-25"
"1500107","Abaetetuba",33.140788269043,"2019-08-18"
"1500800","Ananindeua",32.1756521860758,"2019-08-18"
"1501105","Bagre",33.6751309563132,"2019-08-18"
"1501204","Baião",33.891092300415,"2019-08-18"
"1501303","Barcarena",32.4294207890828,"2019-08-18"
"1501402","Belém",31.2400760650635,"2019-08-18"
"1501501","Benevides",32.407585144043,"2019-08-18"
"1501782","Breu Branco",34.3131480361476,"2019-08-18"
"1502103","Cametá",33.4518203735352,"2019-08-18"
"1503093","Goianésia do Pará",34.8348628077014,"2019-08-18"
"1503309","Igarapé-Miri",33.6114283243815,"2019-08-18"
"1503804","Jacundá",34.5956792195638,"2019-08-18"
"1504000","Limoeiro do Ajuru",32.4908676147461,"2019-08-18"
"1504422","Marituba",32.3718338012695,"2019-08-18"
"1504604","Mocajuba",33.7954750061035,"2019-08-18"
"1504703","Moju",34.2815956867916,"2019-08-18"
"1505064","Novo Repartimento",34.5594589729619,"2019-08-18"
"1505205","Oeiras do Pará",33.669442313058,"2019-08-18"
"1506351","Santa Bárbara do Pará",31.6997623443604,"2019-08-18"
"1507953","Tailândia",34.5532094782049,"2019-08-18"
"1508100","Tucuruí",33.8611221313477,"2019-08-18"
"1500107","Abaetetuba",33.3244155883789,"2019-08-11"
"1500800","Ananindeua",32.5225550333659,"2019-08-11"
"1501105","Bagre",34.0704404045554,"2019-08-11"
"1501204","Baião",34.9523591995239,"2019-08-11"
"1501303","Barcarena",33.0028559366862,"2019-08-11"
"1501402","Belém",31.6408634185791,"2019-08-11"
"1501501","Benevides",32.6028671264648,"2019-08-11"
"1501782","Breu Branco",35.7849460948597,"2019-08-11"
"1502103","Cametá",33.8190104166667,"2019-08-11"
"1503093","Goianésia do Pará",35.8333421904465,"2019-08-11"
"1503309","Igarapé-Miri",34.0624150594075,"2019-08-11"
"1503804","Jacundá",35.2974329630534,"2019-08-11"
"1504000","Limoeiro do Ajuru",32.6307540893555,"2019-08-11"
"1504422","Marituba",32.6437301635742,"2019-08-11"
"1504604","Mocajuba",34.5010643005371,"2019-08-11"
"1504703","Moju",35.2284981096295,"2019-08-11"
"1505064","Novo Repartimento",35.4255897708055,"2019-08-11"
"1505205","Oeiras do Pará",33.73411996024,"2019-08-11"
"1506351","Santa Bárbara do Pará",32.033242225647,"2019-08-11"
