"cd_mun","nm_mun","precipitation","date"
"1505205","Oeiras do Pará",3.08107829093933,"2019-07-28"
"1506351","Santa Bárbara do Pará",4.13695335388184,"2019-07-28"
"1507953","Tailândia",2.98587656021118,"2019-07-28"
"1508100","Tucuruí",0.562556505203247,"2019-07-28"
"1500107","Abaetetuba",6.80260610580444,"2019-07-21"
"1500800","Ananindeua",1.99058437347412,"2019-07-21"
"1501105","Bagre",15.2885541915894,"2019-07-21"
"1501204","Baião",8.08783149719238,"2019-07-21"
"1501303","Barcarena",5.40054225921631,"2019-07-21"
"1501402","Belém",2.50121259689331,"2019-07-21"
"1501501","Benevides",2.08145880699158,"2019-07-21"
"1501782","Breu Branco",0.350515931844711,"2019-07-21"
"1502103","Cametá",11.0261068344116,"2019-07-21"
"1503093","Goianésia do Pará",0.112511292099953,"2019-07-21"
"1503309","Igarapé-Miri",8.35612678527832,"2019-07-21"
"1503804","Jacundá",0.129820719361305,"2019-07-21"
"1504000","Limoeiro do Ajuru",11.1862192153931,"2019-07-21"
"1504422","Marituba",2.08145880699158,"2019-07-21"
"1504604","Mocajuba",9.60240650177002,"2019-07-21"
"1504703","Moju",7.72866058349609,"2019-07-21"
"1505064","Novo Repartimento",0.0952018648386,"2019-07-21"
"1505205","Oeiras do Pará",13.3109512329102,"2019-07-21"
"1506351","Santa Bárbara do Pará",2.03385806083679,"2019-07-21"
"1507953","Tailândia",3.57439708709717,"2019-07-21"
"1508100","Tucuruí",0.380807429552078,"2019-07-21"
"1500107","Abaetetuba",11.536735534668,"2019-07-14"
"1500800","Ananindeua",13.9990015029907,"2019-07-14"
"1501105","Bagre",28.9456939697266,"2019-07-14"
"1501204","Baião",26.5656471252441,"2019-07-14"
"1501303","Barcarena",7.64644050598145,"2019-07-14"
"1501402","Belém",14.7865810394287,"2019-07-14"
"1501501","Benevides",10.5760622024536,"2019-07-14"
"1501782","Breu Branco",26.6565208435059,"2019-07-14"
"1502103","Cametá",21.8531551361084,"2019-07-14"
"1503093","Goianésia do Pará",15.4832849502563,"2019-07-14"
"1503309","Igarapé-Miri",12.5406818389893,"2019-07-14"
"1503804","Jacundá",2.3584098815918,"2019-07-14"
"1504000","Limoeiro do Ajuru",16.75119972229,"2019-07-14"
"1504422","Marituba",12.0040893554688,"2019-07-14"
"1504604","Mocajuba",23.2335815429688,"2019-07-14"
"1504703","Moju",25.4275512695312,"2019-07-14"
"1505064","Novo Repartimento",3.18926239013672,"2019-07-14"
"1505205","Oeiras do Pará",26.5699729919434,"2019-07-14"
"1506351","Santa Bárbara do Pará",13.4883728027344,"2019-07-14"
"1507953","Tailândia",11.3679685592651,"2019-07-14"
"1508100","Tucuruí",13.5273199081421,"2019-07-14"
"1500107","Abaetetuba",7.88011789321899,"2019-07-07"
"1500800","Ananindeua",5.81164121627808,"2019-07-07"
"1501105","Bagre",11.2814207077026,"2019-07-07"
"1501204","Baião",9.08745098114014,"2019-07-07"
"1501303","Barcarena",7.62047624588013,"2019-07-07"
"1501402","Belém",4.96780633926392,"2019-07-07"
"1501501","Benevides",4.8639497756958,"2019-07-07"
"1501782","Breu Branco",7.17908573150635,"2019-07-07"
"1502103","Cametá",10.8054113388062,"2019-07-07"
"1503093","Goianésia do Pará",10.7621383666992,"2019-07-07"
"1503309","Igarapé-Miri",8.71962451934814,"2019-07-07"
"1503804","Jacundá",8.8105001449585,"2019-07-07"
"1504000","Limoeiro do Ajuru",10.8616666793823,"2019-07-07"
"1504422","Marituba",5.81164121627808,"2019-07-07"
"1504604","Mocajuba",9.24323558807373,"2019-07-07"
"1504703","Moju",8.70664310455322,"2019-07-07"
"1505064","Novo Repartimento",18.0234451293945,"2019-07-07"
"1505205","Oeiras do Pará",11.8569593429565,"2019-07-07"
"1506351","Santa Bárbara do Pará",3.65228939056396,"2019-07-07"
"1507953","Tailândia",5.71643924713135,"2019-07-07"
"1508100","Tucuruí",7.43440008163452,"2019-07-07"
"1500107","Abaetetuba",4.31437540054321,"2019-06-30"
"1500800","Ananindeua",1.60977697372437,"2019-06-30"
"1501105","Bagre",5.51305341720581,"2019-06-30"
"1501204","Baião",0.917399764060974,"2019-06-30"
"1501303","Barcarena",3.47486782073975,"2019-06-30"
"1501402","Belém",1.9949117898941,"2019-06-30"
"1501501","Benevides",1.49726569652557,"2019-06-30"
"1501782","Breu Branco",1.25493359565735,"2019-06-30"
"1502103","Cametá",2.4319748878479,"2019-06-30"
"1503093","Goianésia do Pará",1.76988911628723,"2019-06-30"
"1503309","Igarapé-Miri",3.97684144973755,"2019-06-30"
"1503804","Jacundá",2.12906002998352,"2019-06-30"
"1504000","Limoeiro do Ajuru",3.81672930717468,"2019-06-30"
"1504422","Marituba",1.60977697372437,"2019-06-30"
"1504604","Mocajuba",1.06885731220245,"2019-06-30"
"1504703","Moju",4.19753694534302,"2019-06-30"
"1505064","Novo Repartimento",2.56612300872803,"2019-06-30"
"1505205","Oeiras do Pará",2.26320791244507,"2019-06-30"
"1506351","Santa Bárbara do Pará",1.97327482700348,"2019-06-30"
"1507953","Tailândia",0.999619603157043,"2019-06-30"
"1508100","Tucuruí",2.62670588493347,"2019-06-30"
"1500107","Abaetetuba",3.87663054466248,"2019-06-23"
"1500800","Ananindeua",7.68652677536011,"2019-06-23"
"1501105","Bagre",1.7896808385849,"2019-06-23"
"1501204","Baião",0.976741075515747,"2019-06-23"
"1501303","Barcarena",3.64002871513367,"2019-06-23"
"1501402","Belém",10.8290853500366,"2019-06-23"
"1501501","Benevides",6.55811834335327,"2019-06-23"
"1501782","Breu Branco",0.248735278844833,"2019-06-23"
"1502103","Cametá",1.65621304512024,"2019-06-23"
"1503093","Goianésia do Pará",0.169867992401123,"2019-06-23"
"1503309","Igarapé-Miri",2.60262060165405,"2019-06-23"
"1503804","Jacundá",0.072800569236279,"2019-06-23"
"1504000","Limoeiro do Ajuru",2.59655380249023,"2019-06-23"
"1504422","Marituba",6.86752033233643,"2019-06-23"
"1504604","Mocajuba",0.970674276351929,"2019-06-23"
"1504703","Moju",3.48836064338684,"2019-06-23"
"1505064","Novo Repartimento",1.29221022129059,"2019-06-23"
"1505205","Oeiras do Pará",2.32355165481567,"2019-06-23"
"1506351","Santa Bárbara do Pará",10.5864162445068,"2019-06-23"
"1507953","Tailândia",0.873606860637665,"2019-06-23"
"1508100","Tucuruí",0.175934717059135,"2019-06-23"
"1500107","Abaetetuba",7.41959190368652,"2019-06-16"
"1500800","Ananindeua",5.41150903701782,"2019-06-16"
"1501105","Bagre",11.2052211761475,"2019-06-16"
"1501204","Baião",7.93526220321655,"2019-06-16"
"1501303","Barcarena",5.36297559738159,"2019-06-16"
"1501402","Belém",5.15670680999756,"2019-06-16"
"1501501","Benevides",4.10109901428223,"2019-06-16"
"1501782","Breu Branco",6.4974513053894,"2019-06-16"
"1502103","Cametá",11.9271602630615,"2019-06-16"
"1503093","Goianésia do Pará",11.4903573989868,"2019-06-16"
"1503309","Igarapé-Miri",11.4660902023315,"2019-06-16"
"1503804","Jacundá",6.92818784713745,"2019-06-16"
"1504000","Limoeiro do Ajuru",11.4660902023315,"2019-06-16"
"1504422","Marituba",4.31343412399292,"2019-06-16"
"1504604","Mocajuba",7.24365711212158,"2019-06-16"
"1504703","Moju",10.9807529449463,"2019-06-16"
"1505064","Novo Repartimento",4.33770036697388,"2019-06-16"
"1505205","Oeiras do Pará",12.8735675811768,"2019-06-16"
"1506351","Santa Bárbara do Pará",5.24770784378052,"2019-06-16"
"1507953","Tailândia",5.46004295349121,"2019-06-16"
"1508100","Tucuruí",6.61878538131714,"2019-06-16"
"1500107","Abaetetuba",15.7613229751587,"2019-06-09"
"1500800","Ananindeua",27.1000137329102,"2019-06-09"
"1501105","Bagre",43.2799415588379,"2019-06-09"
"1501204","Baião",10.8958196640015,"2019-06-09"
"1501303","Barcarena",23.2415828704834,"2019-06-09"
"1501402","Belém",13.3528385162354,"2019-06-09"
"1501501","Benevides",30.9099102020264,"2019-06-09"
"1501782","Breu Branco",5.3326416015625,"2019-06-09"
"1502103","Cametá",14.3113784790039,"2019-06-09"
"1503093","Goianésia do Pará",4.78663778305054,"2019-06-09"
"1503309","Igarapé-Miri",10.82301902771,"2019-06-09"
"1503804","Jacundá",1.51061189174652,"2019-06-09"
"1504000","Limoeiro do Ajuru",16.8411998748779,"2019-06-09"
"1504422","Marituba",30.9099102020264,"2019-06-09"
"1504604","Mocajuba",10.3740816116333,"2019-06-09"
"1504703","Moju",19.067684173584,"2019-06-09"
"1505064","Novo Repartimento",4.48936891555786,"2019-06-09"
"1505205","Oeiras do Pará",25.7896041870117,"2019-06-09"
"1506351","Santa Bárbara do Pará",16.7319984436035,"2019-06-09"
"1507953","Tailândia",6.22444868087769,"2019-06-09"
"1508100","Tucuruí",3.68856239318848,"2019-06-09"
"1500107","Abaetetuba",5.42364263534546,"2019-06-02"
"1500800","Ananindeua",11.1748886108398,"2019-06-02"
"1501105","Bagre",75.2818603515625,"2019-06-02"
"1501204","Baião",5.84224557876587,"2019-06-02"
"1501303","Barcarena",5.05357313156128,"2019-06-02"
"1501402","Belém",9.93121147155762,"2019-06-02"
"1501501","Benevides",11.108154296875,"2019-06-02"
"1501782","Breu Branco",8.43879985809326,"2019-06-02"
"1502103","Cametá",33.7673301696777,"2019-06-02"
"1503093","Goianésia do Pará",8.58440017700195,"2019-06-02"
"1503309","Igarapé-Miri",5.53284358978271,"2019-06-02"
"1503804","Jacundá",7.1769232749939,"2019-06-02"
"1504000","Limoeiro do Ajuru",26.9362125396729,"2019-06-02"
"1504422","Marituba",11.108154296875,"2019-06-02"
"1504604","Mocajuba",5.00503921508789,"2019-06-02"
"1504703","Moju",5.1324405670166,"2019-06-02"
"1505064","Novo Repartimento",10.5742826461792,"2019-06-02"
"1505205","Oeiras do Pará",59.174732208252,"2019-06-02"
"1506351","Santa Bárbara do Pará",12.5580987930298,"2019-06-02"
"1507953","Tailândia",5.14457368850708,"2019-06-02"
"1508100","Tucuruí",9.62787628173828,"2019-06-02"
"1500107","Abaetetuba",18.7127685546875,"2019-05-26"
"1500800","Ananindeua",18.5004577636719,"2019-05-26"
"1501105","Bagre",20.9889106750488,"2019-05-26"
"1501204","Baião",13.4050569534302,"2019-05-26"
"1501303","Barcarena",13.9136095046997,"2019-05-26"
"1501402","Belém",12.5558223724365,"2019-05-26"
"1501501","Benevides",18.5350208282471,"2019-05-26"
"1501782","Breu Branco",10.3339900970459,"2019-05-26"
"1502103","Cametá",18.2782764434814,"2019-05-26"
"1503093","Goianésia do Pará",9.30700969696045,"2019-05-26"
"1503309","Igarapé-Miri",18.6979541778564,"2019-05-26"
"1503804","Jacundá",3.81661462783814,"2019-05-26"
"1504000","Limoeiro do Ajuru",20.8556022644043,"2019-05-26"
"1504422","Marituba",18.5350208282471,"2019-05-26"
"1504604","Mocajuba",12.9606904983521,"2019-05-26"
"1504703","Moju",16.6390571594238,"2019-05-26"
"1505064","Novo Repartimento",9.3514461517334,"2019-05-26"
"1505205","Oeiras do Pará",19.7397480010986,"2019-05-26"
"1506351","Santa Bárbara do Pará",16.3625621795654,"2019-05-26"
"1507953","Tailândia",12.2900552749634,"2019-05-26"
"1508100","Tucuruí",11.8448362350464,"2019-05-26"
"1500107","Abaetetuba",16.2045650482178,"2019-05-19"
"1500800","Ananindeua",15.863883972168,"2019-05-19"
"1501105","Bagre",23.0181846618652,"2019-05-19"
"1501204","Baião",15.4540796279907,"2019-05-19"
"1501303","Barcarena",21.6850852966309,"2019-05-19"
"1501402","Belém",14.6245965957642,"2019-05-19"
"1501501","Benevides",14.5159730911255,"2019-05-19"
"1501782","Breu Branco",12.5360727310181,"2019-05-19"
"1502103","Cametá",18.0264701843262,"2019-05-19"
"1503093","Goianésia do Pará",30.6810398101807,"2019-05-19"
"1503309","Igarapé-Miri",16.3428134918213,"2019-05-19"
"1503804","Jacundá",21.4283409118652,"2019-05-19"
"1504000","Limoeiro do Ajuru",16.086067199707,"2019-05-19"
"1504422","Marituba",15.863883972168,"2019-05-19"
"1504604","Mocajuba",15.3306455612183,"2019-05-19"
"1504703","Moju",16.4909343719482,"2019-05-19"
"1505064","Novo Repartimento",35.9344367980957,"2019-05-19"
"1505205","Oeiras do Pará",21.7344589233398,"2019-05-19"
"1506351","Santa Bárbara do Pará",15.7453861236572,"2019-05-19"
"1507953","Tailândia",13.484055519104,"2019-05-19"
"1508100","Tucuruí",12.4669494628906,"2019-05-19"
"1500107","Abaetetuba",27.3433532714844,"2019-05-12"
"1500800","Ananindeua",36.6553001403809,"2019-05-12"
"1501105","Bagre",22.0751399993896,"2019-05-12"
"1501204","Baião",20.5741691589355,"2019-05-12"
"1501303","Barcarena",26.5780563354492,"2019-05-12"
"1501402","Belém",50.6479072570801,"2019-05-12"
"1501501","Benevides",29.25412940979,"2019-05-12"
"1501782","Breu Branco",20.9494113922119,"2019-05-12"
"1502103","Cametá",27.3927268981934,"2019-05-12"
"1503093","Goianésia do Pará",15.819447517395,"2019-05-12"
"1503309","Igarapé-Miri",23.1416206359863,"2019-05-12"
"1503804","Jacundá",15.0294628143311,"2019-05-12"
"1504000","Limoeiro do Ajuru",35.2086372375488,"2019-05-12"
"1504422","Marituba",30.3304824829102,"2019-05-12"
"1504604","Mocajuba",20.0162410736084,"2019-05-12"
"1504703","Moju",26.8101139068604,"2019-05-12"
"1505064","Novo Repartimento",80.8105163574219,"2019-05-12"
"1505205","Oeiras do Pará",26.6027431488037,"2019-05-12"
"1506351","Santa Bárbara do Pará",47.6410293579102,"2019-05-12"
"1507953","Tailândia",18.8757019042969,"2019-05-12"
"1508100","Tucuruí",18.0758419036865,"2019-05-12"
"1500107","Abaetetuba",18.6140193939209,"2019-05-05"
"1500800","Ananindeua",19.966869354248,"2019-05-05"
"1501105","Bagre",20.1199283599854,"2019-05-05"
"1501204","Baião",23.4872398376465,"2019-05-05"
"1501303","Barcarena",20.909912109375,"2019-05-05"
"1501402","Belém",22.2479496002197,"2019-05-05"
"1501501","Benevides",17.6265392303467,"2019-05-05"
"1501782","Breu Branco",24.3512859344482,"2019-05-05"
"1502103","Cametá",17.2167320251465,"2019-05-05"
"1503093","Goianésia do Pará",21.6307735443115,"2019-05-05"
"1503309","Igarapé-Miri",16.4711875915527,"2019-05-05"
"1503804","Jacundá",15.3503952026367,"2019-05-05"
"1504000","Limoeiro do Ajuru",20.3667984008789,"2019-05-05"
"1504422","Marituba",19.0188865661621,"2019-05-05"
"1504604","Mocajuba",11.4844055175781,"2019-05-05"
"1504703","Moju",17.6512260437012,"2019-05-05"
"1505064","Novo Repartimento",41.4396438598633,"2019-05-05"
"1505205","Oeiras do Pará",17.2957324981689,"2019-05-05"
"1506351","Santa Bárbara do Pará",23.0329990386963,"2019-05-05"
"1507953","Tailândia",11.7065887451172,"2019-05-05"
"1508100","Tucuruí",32.6411895751953,"2019-05-05"
"1500107","Abaetetuba",32.2922096252441,"2019-04-28"
"1500800","Ananindeua",61.6237602233887,"2019-04-28"
"1501105","Bagre",106.633148193359,"2019-04-28"
"1501204","Baião",78.4998168945312,"2019-04-28"
"1501303","Barcarena",33.4212989807129,"2019-04-28"
"1501402","Belém",73.3797225952148,"2019-04-28"
"1501501","Benevides",60.7251510620117,"2019-04-28"
"1501782","Breu Branco",20.1890525817871,"2019-04-28"
"1502103","Cametá",29.4783496856689,"2019-04-28"
"1503093","Goianésia do Pará",16.7279300689697,"2019-04-28"
"1503309","Igarapé-Miri",29.8810157775879,"2019-04-28"
"1503804","Jacundá",12.526198387146,"2019-04-28"
"1504000","Limoeiro do Ajuru",28.7148494720459,"2019-04-28"
"1504422","Marituba",60.7251510620117,"2019-04-28"
"1504604","Mocajuba",30.5378551483154,"2019-04-28"
"1504703","Moju",37.4057846069336,"2019-04-28"
"1505064","Novo Repartimento",21.8529586791992,"2019-04-28"
"1505205","Oeiras do Pará",59.5056114196777,"2019-04-28"
"1506351","Santa Bárbara do Pará",79.3984222412109,"2019-04-28"
"1507953","Tailândia",38.8129463195801,"2019-04-28"
"1508100","Tucuruí",18.4263973236084,"2019-04-28"
"1500107","Abaetetuba",21.3570289611816,"2019-04-21"
"1500800","Ananindeua",19.5110359191895,"2019-04-21"
"1501105","Bagre",25.2111263275146,"2019-04-21"
"1501204","Baião",18.5749683380127,"2019-04-21"
"1501303","Barcarena",19.1188278198242,"2019-04-21"
"1501402","Belém",18.3657894134521,"2019-04-21"
"1501501","Benevides",19.4012184143066,"2019-04-21"
"1501782","Breu Branco",14.4227933883667,"2019-04-21"
"1502103","Cametá",21.3361110687256,"2019-04-21"
"1503093","Goianésia do Pará",14.7783946990967,"2019-04-21"
"1503309","Igarapé-Miri",20.6405944824219,"2019-04-21"
"1503804","Jacundá",7.30029678344727,"2019-04-21"
"1504000","Limoeiro do Ajuru",21.5452899932861,"2019-04-21"
"1504422","Marituba",19.5110359191895,"2019-04-21"
"1504604","Mocajuba",18.8991928100586,"2019-04-21"
"1504703","Moju",21.3570289611816,"2019-04-21"
"1505064","Novo Repartimento",15.6935472488403,"2019-04-21"
"1505205","Oeiras do Pará",21.3988647460938,"2019-04-21"
"1506351","Santa Bárbara do Pará",19.6260852813721,"2019-04-21"
"1507953","Tailândia",22.8160419464111,"2019-04-21"
"1508100","Tucuruí",11.2589817047119,"2019-04-21"
"1500107","Abaetetuba",76.470085144043,"2019-04-14"
"1500800","Ananindeua",102.444709777832,"2019-04-14"
"1501105","Bagre",120.936004638672,"2019-04-14"
"1501204","Baião",30.5660705566406,"2019-04-14"
"1501303","Barcarena",101.738739013672,"2019-04-14"
"1501402","Belém",58.9462356567383,"2019-04-14"
"1501501","Benevides",100.907257080078,"2019-04-14"
"1501782","Breu Branco",29.9960613250732,"2019-04-14"
"1502103","Cametá",53.8893661499023,"2019-04-14"
"1503093","Goianésia do Pará",22.6225528717041,"2019-04-14"
"1503309","Igarapé-Miri",29.6195430755615,"2019-04-14"
"1503804","Jacundá",23.1611862182617,"2019-04-14"
"1504000","Limoeiro do Ajuru",41.5635833740234,"2019-04-14"
"1504422","Marituba",102.444709777832,"2019-04-14"
"1504604","Mocajuba",28.5736541748047,"2019-04-14"
"1504703","Moju",64.3796234130859,"2019-04-14"
"1505064","Novo Repartimento",28.6259498596191,"2019-04-14"
"1505205","Oeiras do Pará",104.029228210449,"2019-04-14"
"1506351","Santa Bárbara do Pará",84.418830871582,"2019-04-14"
"1507953","Tailândia",30.5503826141357,"2019-04-14"
"1508100","Tucuruí",27.5120792388916,"2019-04-14"
"1500107","Abaetetuba",33.5782279968262,"2019-04-07"
"1500800","Ananindeua",26.0739822387695,"2019-04-07"
"1501105","Bagre",38.8965682983398,"2019-04-07"
"1501204","Baião",60.5621337890625,"2019-04-07"
"1501303","Barcarena",23.8462429046631,"2019-04-07"
"1501402","Belém",23.5167865753174,"2019-04-07"
"1501501","Benevides",25.7340679168701,"2019-04-07"
"1501782","Breu Branco",42.1440505981445,"2019-04-07"
"1502103","Cametá",37.0558052062988,"2019-04-07"
"1503093","Goianésia do Pará",31.2040634155273,"2019-04-07"
"1503309","Igarapé-Miri",35.0790786743164,"2019-04-07"
"1503804","Jacundá",32.7781257629395,"2019-04-07"
"1504000","Limoeiro do Ajuru",36.1301918029785,"2019-04-07"
"1504422","Marituba",25.7340679168701,"2019-04-07"
"1504604","Mocajuba",35.8582611083984,"2019-04-07"
"1504703","Moju",63.072265625,"2019-04-07"
"1505064","Novo Repartimento",160.428726196289,"2019-04-07"
"1505205","Oeiras do Pará",40.0313529968262,"2019-04-07"
"1506351","Santa Bárbara do Pará",28.5370483398438,"2019-04-07"
"1507953","Tailândia",38.671703338623,"2019-04-07"
"1508100","Tucuruí",41.1243057250977,"2019-04-07"
"1500107","Abaetetuba",75.8391342163086,"2019-03-31"
"1500800","Ananindeua",46.1131935119629,"2019-03-31"
"1501105","Bagre",80.3279037475586,"2019-03-31"
"1501204","Baião",38.447135925293,"2019-03-31"
"1501303","Barcarena",46.3259620666504,"2019-03-31"
"1501402","Belém",47.0754089355469,"2019-03-31"
"1501501","Benevides",40.2980575561523,"2019-03-31"
"1501782","Breu Branco",38.7311134338379,"2019-03-31"
"1502103","Cametá",89.322265625,"2019-03-31"
"1503093","Goianésia do Pará",46.4008102416992,"2019-03-31"
"1503309","Igarapé-Miri",82.3314971923828,"2019-03-31"
"1503804","Jacundá",43.2003974914551,"2019-03-31"
"1504000","Limoeiro do Ajuru",94.0385360717773,"2019-03-31"
"1504422","Marituba",43.2631492614746,"2019-03-31"
"1504604","Mocajuba",35.5183486938477,"2019-03-31"
"1504703","Moju",65.0024719238281,"2019-03-31"
"1505064","Novo Repartimento",62.215648651123,"2019-03-31"
"1505205","Oeiras do Pará",91.7361679077148,"2019-03-31"
"1506351","Santa Bárbara do Pará",42.9232330322266,"2019-03-31"
"1507953","Tailândia",27.4292335510254,"2019-03-31"
"1508100","Tucuruí",58.1163558959961,"2019-03-31"
"1500107","Abaetetuba",39.1773529052734,"2019-03-24"
"1500800","Ananindeua",52.8402099609375,"2019-03-24"
"1501105","Bagre",36.3905334472656,"2019-03-24"
"1501204","Baião",69.9811172485352,"2019-03-24"
"1501303","Barcarena",39.4179763793945,"2019-03-24"
"1501402","Belém",64.5124740600586,"2019-03-24"
"1501501","Benevides",35.7824172973633,"2019-03-24"
"1501782","Breu Branco",45.9934692382812,"2019-03-24"
"1502103","Cametá",76.0447540283203,"2019-03-24"
"1503093","Goianésia do Pará",47.3759422302246,"2019-03-24"
"1503309","Igarapé-Miri",48.9465370178223,"2019-03-24"
"1503804","Jacundá",53.5270729064941,"2019-03-24"
"1504000","Limoeiro do Ajuru",37.0380210876465,"2019-03-24"
"1504422","Marituba",43.8016395568848,"2019-03-24"
"1504604","Mocajuba",76.3859939575195,"2019-03-24"
"1504703","Moju",61.9444046020508,"2019-03-24"
"1505064","Novo Repartimento",67.8417892456055,"2019-03-24"
"1505205","Oeiras do Pará",48.2509231567383,"2019-03-24"
"1506351","Santa Bárbara do Pará",50.8015022277832,"2019-03-24"
"1507953","Tailândia",49.0209083557129,"2019-03-24"
"1508100","Tucuruí",42.8041572570801,"2019-03-24"
"1500107","Abaetetuba",23.9264030456543,"2019-03-17"
"1500800","Ananindeua",20.1158542633057,"2019-03-17"
"1501105","Bagre",24.5301418304443,"2019-03-17"
"1501204","Baião",73.4854278564453,"2019-03-17"
"1501303","Barcarena",24.7838878631592,"2019-03-17"
"1501402","Belém",18.6852569580078,"2019-03-17"
"1501501","Benevides",20.111478805542,"2019-03-17"
"1501782","Breu Branco",83.766471862793,"2019-03-17"
"1502103","Cametá",26.6301002502441,"2019-03-17"
"1503093","Goianésia do Pará",73.0260620117188,"2019-03-17"
"1503309","Igarapé-Miri",32.5231094360352,"2019-03-17"
"1503804","Jacundá",81.0584030151367,"2019-03-17"
"1504000","Limoeiro do Ajuru",19.8008613586426,"2019-03-17"
"1504422","Marituba",20.1158542633057,"2019-03-17"
"1504604","Mocajuba",32.2431144714355,"2019-03-17"
"1504703","Moju",97.0093383789062,"2019-03-17"
"1505064","Novo Repartimento",119.58390045166,"2019-03-17"
"1505205","Oeiras do Pará",21.3452053070068,"2019-03-17"
"1506351","Santa Bárbara do Pará",19.1271228790283,"2019-03-17"
"1507953","Tailândia",91.4663238525391,"2019-03-17"
"1508100","Tucuruí",43.3816452026367,"2019-03-17"
"1500107","Abaetetuba",21.5114517211914,"2019-03-10"
"1500800","Ananindeua",62.9112586975098,"2019-03-10"
"1501105","Bagre",25.1295051574707,"2019-03-10"
"1501204","Baião",66.5555648803711,"2019-03-10"
"1501303","Barcarena",35.9136695861816,"2019-03-10"
"1501402","Belém",54.8789215087891,"2019-03-10"
"1501501","Benevides",61.7956581115723,"2019-03-10"
"1501782","Breu Branco",74.4872817993164,"2019-03-10"
"1502103","Cametá",26.6782245635986,"2019-03-10"
"1503093","Goianésia do Pará",63.5149993896484,"2019-03-10"
"1503309","Igarapé-Miri",24.9676322937012,"2019-03-10"
"1503804","Jacundá",27.8769512176514,"2019-03-10"
"1504000","Limoeiro do Ajuru",25.986988067627,"2019-03-10"
"1504422","Marituba",61.7956581115723,"2019-03-10"
"1504604","Mocajuba",22.8326740264893,"2019-03-10"
"1504703","Moju",29.0800514221191,"2019-03-10"
"1505064","Novo Repartimento",119.785140991211,"2019-03-10"
"1505205","Oeiras do Pará",22.6970539093018,"2019-03-10"
"1506351","Santa Bárbara do Pará",67.9905319213867,"2019-03-10"
"1507953","Tailândia",21.0345859527588,"2019-03-10"
"1508100","Tucuruí",91.2038269042969,"2019-03-10"
"1500107","Abaetetuba",38.8448600769043,"2019-03-03"
"1500800","Ananindeua",24.9851322174072,"2019-03-03"
"1501105","Bagre",49.5634002685547,"2019-03-03"
"1501204","Baião",45.0441131591797,"2019-03-03"
"1501303","Barcarena",29.4781703948975,"2019-03-03"
"1501402","Belém",32.5712356567383,"2019-03-03"
"1501501","Benevides",24.5695171356201,"2019-03-03"
"1501782","Breu Branco",59.2319602966309,"2019-03-03"
"1502103","Cametá",76.7097396850586,"2019-03-03"
"1503093","Goianésia do Pará",57.0226287841797,"2019-03-03"
"1503309","Igarapé-Miri",70.5454864501953,"2019-03-03"
"1503804","Jacundá",41.3166885375977,"2019-03-03"
"1504000","Limoeiro do Ajuru",49.9921417236328,"2019-03-03"
"1504422","Marituba",24.5695171356201,"2019-03-03"
"1504604","Mocajuba",64.8318481445312,"2019-03-03"
"1504703","Moju",65.5493392944336,"2019-03-03"
"1505064","Novo Repartimento",93.2556610107422,"2019-03-03"
"1505205","Oeiras do Pará",65.8074569702148,"2019-03-03"
"1506351","Santa Bárbara do Pará",27.3213367462158,"2019-03-03"
"1507953","Tailândia",63.9568634033203,"2019-03-03"
"1508100","Tucuruí",45.1884880065918,"2019-03-03"
"1500107","Abaetetuba",30.3290729522705,"2019-02-24"
"1500800","Ananindeua",29.2747974395752,"2019-02-24"
"1501105","Bagre",34.2574615478516,"2019-02-24"
"1501204","Baião",43.1381912231445,"2019-02-24"
"1501303","Barcarena",30.6440448760986,"2019-02-24"
"1501402","Belém",36.1997833251953,"2019-02-24"
"1501501","Benevides",26.9912567138672,"2019-02-24"
"1501782","Breu Branco",85.914176940918,"2019-02-24"
"1502103","Cametá",28.4436206817627,"2019-02-24"
"1503093","Goianésia do Pará",91.0980606079102,"2019-02-24"
"1503309","Igarapé-Miri",29.5241470336914,"2019-02-24"
"1503804","Jacundá",77.5934677124023,"2019-02-24"
"1504000","Limoeiro do Ajuru",24.7339668273926,"2019-02-24"
"1504422","Marituba",27.2581081390381,"2019-02-24"
"1504604","Mocajuba",23.8196754455566,"2019-02-24"
"1504703","Moju",64.6880187988281,"2019-02-24"
"1505064","Novo Repartimento",149.237060546875,"2019-02-24"
"1505205","Oeiras do Pará",27.4899597167969,"2019-02-24"
"1506351","Santa Bárbara do Pará",27.9361705780029,"2019-02-24"
"1507953","Tailândia",73.6711807250977,"2019-02-24"
"1508100","Tucuruí",94.4718856811523,"2019-02-24"
"1500107","Abaetetuba",74.6830978393555,"2019-02-17"
"1500800","Ananindeua",72.9901351928711,"2019-02-17"
"1501105","Bagre",61.5899391174316,"2019-02-17"
"1501204","Baião",27.4287166595459,"2019-02-17"
"1501303","Barcarena",66.8307037353516,"2019-02-17"
"1501402","Belém",97.2253875732422,"2019-02-17"
"1501501","Benevides",69.7135620117188,"2019-02-17"
"1501782","Breu Branco",23.0147476196289,"2019-02-17"
"1502103","Cametá",55.2423973083496,"2019-02-17"
"1503093","Goianésia do Pará",24.4321193695068,"2019-02-17"
"1503309","Igarapé-Miri",73.4713363647461,"2019-02-17"
"1503804","Jacundá",24.5196094512939,"2019-02-17"
"1504000","Limoeiro do Ajuru",81.3018646240234,"2019-02-17"
"1504422","Marituba",69.7135620117188,"2019-02-17"
