"cd_mun","nm_mun","precipitation","date"
"1505205","Oeiras do Pará",138.739944458008,"2020-02-16"
"1506351","Santa Bárbara do Pará",90.2892074584961,"2020-02-16"
"1507953","Tailândia",47.7992172241211,"2020-02-16"
"1508100","Tucuruí",50.874683380127,"2020-02-16"
"1500107","Abaetetuba",39.5318794250488,"2020-02-09"
"1500800","Ananindeua",31.1310005187988,"2020-02-09"
"1501105","Bagre",85.8985748291016,"2020-02-09"
"1501204","Baião",104.497055053711,"2020-02-09"
"1501303","Barcarena",28.6018352508545,"2020-02-09"
"1501402","Belém",38.5283050537109,"2020-02-09"
"1501501","Benevides",28.9174747467041,"2020-02-09"
"1501782","Breu Branco",85.3077621459961,"2020-02-09"
"1502103","Cametá",51.8418350219727,"2020-02-09"
"1503093","Goianésia do Pará",52.8049430847168,"2020-02-09"
"1503309","Igarapé-Miri",39.0746078491211,"2020-02-09"
"1503804","Jacundá",36.1529159545898,"2020-02-09"
"1504000","Limoeiro do Ajuru",43.3074188232422,"2020-02-09"
"1504422","Marituba",29.1683673858643,"2020-02-09"
"1504604","Mocajuba",37.1362533569336,"2020-02-09"
"1504703","Moju",51.0932006835938,"2020-02-09"
"1505064","Novo Repartimento",162.712387084961,"2020-02-09"
"1505205","Oeiras do Pará",59.5628776550293,"2020-02-09"
"1506351","Santa Bárbara do Pará",31.9403343200684,"2020-02-09"
"1507953","Tailândia",52.0846366882324,"2020-02-09"
"1508100","Tucuruí",137.865859985352,"2020-02-09"
"1500107","Abaetetuba",17.7405834197998,"2020-02-02"
"1500800","Ananindeua",19.8691291809082,"2020-02-02"
"1501105","Bagre",12.6498775482178,"2020-02-02"
"1501204","Baião",17.0850238800049,"2020-02-02"
"1501303","Barcarena",16.3606700897217,"2020-02-02"
"1501402","Belém",24.3487873077393,"2020-02-02"
"1501501","Benevides",17.2752151489258,"2020-02-02"
"1501782","Breu Branco",68.7933197021484,"2020-02-02"
"1502103","Cametá",14.7177228927612,"2020-02-02"
"1503093","Goianésia do Pará",95.9059829711914,"2020-02-02"
"1503309","Igarapé-Miri",16.8665027618408,"2020-02-02"
"1503804","Jacundá",47.7587509155273,"2020-02-02"
"1504000","Limoeiro do Ajuru",17.5422973632812,"2020-02-02"
"1504422","Marituba",17.5868110656738,"2020-02-02"
"1504604","Mocajuba",14.9686164855957,"2020-02-02"
"1504703","Moju",57.7863883972168,"2020-02-02"
"1505064","Novo Repartimento",59.9675407409668,"2020-02-02"
"1505205","Oeiras do Pará",12.3059110641479,"2020-02-02"
"1506351","Santa Bárbara do Pará",19.7355899810791,"2020-02-02"
"1507953","Tailândia",68.1782302856445,"2020-02-02"
"1508100","Tucuruí",41.1303100585938,"2020-02-02"
"1500107","Abaetetuba",17.4314002990723,"2020-01-26"
"1500800","Ananindeua",33.3592872619629,"2020-01-26"
"1501105","Bagre",146.079696655273,"2020-01-26"
"1501204","Baião",17.6612586975098,"2020-01-26"
"1501303","Barcarena",17.6337966918945,"2020-01-26"
"1501402","Belém",42.4382133483887,"2020-01-26"
"1501501","Benevides",25.6356887817383,"2020-01-26"
"1501782","Breu Branco",15.3286008834839,"2020-01-26"
"1502103","Cametá",51.0545272827148,"2020-01-26"
"1503093","Goianésia do Pará",21.6853408813477,"2020-01-26"
"1503309","Igarapé-Miri",25.530876159668,"2020-01-26"
"1503804","Jacundá",23.9117031097412,"2020-01-26"
"1504000","Limoeiro do Ajuru",70.4050827026367,"2020-01-26"
"1504422","Marituba",27.9487934112549,"2020-01-26"
"1504604","Mocajuba",22.9250202178955,"2020-01-26"
"1504703","Moju",24.6259708404541,"2020-01-26"
"1505064","Novo Repartimento",75.4794464111328,"2020-01-26"
"1505205","Oeiras do Pará",130.487930297852,"2020-01-26"
"1506351","Santa Bárbara do Pará",36.1060943603516,"2020-01-26"
"1507953","Tailândia",27.69460105896,"2020-01-26"
"1508100","Tucuruí",13.5011444091797,"2020-01-26"
"1500107","Abaetetuba",21.3709049224854,"2020-01-19"
"1500800","Ananindeua",24.0201301574707,"2020-01-19"
"1501105","Bagre",15.5014047622681,"2020-01-19"
"1501204","Baião",36.2434349060059,"2020-01-19"
"1501303","Barcarena",20.4384346008301,"2020-01-19"
"1501402","Belém",27.2657032012939,"2020-01-19"
"1501501","Benevides",20.785400390625,"2020-01-19"
"1501782","Breu Branco",40.5805053710938,"2020-01-19"
"1502103","Cametá",24.2839679718018,"2020-01-19"
"1503093","Goianésia do Pará",34.1471824645996,"2020-01-19"
"1503309","Igarapé-Miri",27.1319789886475,"2020-01-19"
"1503804","Jacundá",24.9164581298828,"2020-01-19"
"1504000","Limoeiro do Ajuru",17.196475982666,"2020-01-19"
"1504422","Marituba",21.1323661804199,"2020-01-19"
"1504604","Mocajuba",28.6318798065186,"2020-01-19"
"1504703","Moju",50.7979125976562,"2020-01-19"
"1505064","Novo Repartimento",27.8728942871094,"2020-01-19"
"1505205","Oeiras do Pará",15.519476890564,"2020-01-19"
"1506351","Santa Bárbara do Pará",24.374324798584,"2020-01-19"
"1507953","Tailândia",29.2715969085693,"2020-01-19"
"1508100","Tucuruí",13.5461101531982,"2020-01-19"
"1500107","Abaetetuba",21.3058471679688,"2020-01-12"
"1500800","Ananindeua",18.0638904571533,"2020-01-12"
"1501105","Bagre",23.427396774292,"2020-01-12"
"1501204","Baião",25.1260833740234,"2020-01-12"
"1501303","Barcarena",15.0749273300171,"2020-01-12"
"1501402","Belém",17.5000705718994,"2020-01-12"
"1501501","Benevides",23.5358257293701,"2020-01-12"
"1501782","Breu Branco",25.7368869781494,"2020-01-12"
"1502103","Cametá",22.8852653503418,"2020-01-12"
"1503093","Goianésia do Pará",40.9202423095703,"2020-01-12"
"1503309","Igarapé-Miri",23.1129608154297,"2020-01-12"
"1503804","Jacundá",44.8742027282715,"2020-01-12"
"1504000","Limoeiro do Ajuru",24.5984058380127,"2020-01-12"
"1504422","Marituba",23.5358257293701,"2020-01-12"
"1504604","Mocajuba",23.1888599395752,"2020-01-12"
"1504703","Moju",26.8428401947021,"2020-01-12"
"1505064","Novo Repartimento",55.4205055236816,"2020-01-12"
"1505205","Oeiras do Pará",21.5552291870117,"2020-01-12"
"1506351","Santa Bárbara do Pará",23.3081283569336,"2020-01-12"
"1507953","Tailândia",31.4148330688477,"2020-01-12"
"1508100","Tucuruí",22.4009590148926,"2020-01-12"
"1500107","Abaetetuba",21.1287517547607,"2020-01-05"
"1500800","Ananindeua",27.1898040771484,"2020-01-05"
"1501105","Bagre",17.9518489837646,"2020-01-05"
"1501204","Baião",20.9227409362793,"2020-01-05"
"1501303","Barcarena",26.3549194335938,"2020-01-05"
"1501402","Belém",22.2600040435791,"2020-01-05"
"1501501","Benevides",26.6693572998047,"2020-01-05"
"1501782","Breu Branco",26.1525230407715,"2020-01-05"
"1502103","Cametá",17.9626922607422,"2020-01-05"
"1503093","Goianésia do Pará",29.4450798034668,"2020-01-05"
"1503309","Igarapé-Miri",18.4108562469482,"2020-01-05"
"1503804","Jacundá",27.1645050048828,"2020-01-05"
"1504000","Limoeiro do Ajuru",14.7604894638062,"2020-01-05"
"1504422","Marituba",27.1898040771484,"2020-01-05"
"1504604","Mocajuba",16.7013282775879,"2020-01-05"
"1504703","Moju",26.0549392700195,"2020-01-05"
"1505064","Novo Repartimento",30.9485988616943,"2020-01-05"
"1505205","Oeiras do Pará",14.948429107666,"2020-01-05"
"1506351","Santa Bárbara do Pará",26.2284202575684,"2020-01-05"
"1507953","Tailândia",21.219108581543,"2020-01-05"
"1508100","Tucuruí",26.9151229858398,"2020-01-05"
