"cd_mun","nm_mun","temperature","date"
"1505205","Oeiras do Pará",34.6357007707868,"2020-07-26"
"1506351","Santa Bárbara do Pará",33.1413192749023,"2020-07-26"
"1507953","Tailândia",35.1822673913204,"2020-07-26"
"1508100","Tucuruí",33.9282641940647,"2020-07-26"
"1500107","Abaetetuba",32.7106796264648,"2020-07-19"
"1500800","Ananindeua",31.9732602437337,"2020-07-19"
"1501105","Bagre",33.450229027692,"2020-07-19"
"1501204","Baião",34.5095129013062,"2020-07-19"
"1501303","Barcarena",32.492062886556,"2020-07-19"
"1501402","Belém",31.5454196929932,"2020-07-19"
"1501501","Benevides",31.9380121231079,"2020-07-19"
"1501782","Breu Branco",34.9547930630771,"2020-07-19"
"1502103","Cametá",33.8297271728516,"2020-07-19"
"1503093","Goianésia do Pará",35.0286625829236,"2020-07-19"
"1503309","Igarapé-Miri",33.6015772501628,"2020-07-19"
"1503804","Jacundá",33.9764205932617,"2020-07-19"
"1504000","Limoeiro do Ajuru",32.5605697631836,"2020-07-19"
"1504422","Marituba",32.0021295547485,"2020-07-19"
"1504604","Mocajuba",34.3462944030762,"2020-07-19"
"1504703","Moju",34.6745159525267,"2020-07-19"
"1505064","Novo Repartimento",33.846168890232,"2020-07-19"
"1505205","Oeiras do Pará",33.6828493390764,"2020-07-19"
"1506351","Santa Bárbara do Pará",31.5982761383057,"2020-07-19"
"1507953","Tailândia",34.4465829097863,"2020-07-19"
"1508100","Tucuruí",33.6689020792643,"2020-07-19"
"1500107","Abaetetuba",32.5982498168945,"2020-07-12"
"1500800","Ananindeua",31.6155033111572,"2020-07-12"
"1501105","Bagre",33.5450318280388,"2020-07-12"
"1501204","Baião",33.8603019714355,"2020-07-12"
"1501303","Barcarena",32.210472424825,"2020-07-12"
"1501402","Belém",31.098123550415,"2020-07-12"
"1501501","Benevides",31.6997776031494,"2020-07-12"
"1501782","Breu Branco",34.1468383326675,"2020-07-12"
"1502103","Cametá",33.4189529418945,"2020-07-12"
"1503093","Goianésia do Pará",34.2689343156486,"2020-07-12"
"1503309","Igarapé-Miri",33.264811706543,"2020-07-12"
"1503804","Jacundá",33.6886032104492,"2020-07-12"
"1504000","Limoeiro do Ajuru",32.374479675293,"2020-07-12"
"1504422","Marituba",31.7192249298096,"2020-07-12"
"1504604","Mocajuba",33.7221565246582,"2020-07-12"
"1504703","Moju",34.0325279773121,"2020-07-12"
"1505064","Novo Repartimento",33.3974669696839,"2020-07-12"
"1505205","Oeiras do Pará",33.5418156215123,"2020-07-12"
"1506351","Santa Bárbara do Pará",31.2549228668213,"2020-07-12"
"1507953","Tailândia",34.0026806918058,"2020-07-12"
"1508100","Tucuruí",32.8752670288086,"2020-07-12"
"1500107","Abaetetuba",31.21711769104,"2020-07-05"
"1500800","Ananindeua",30.9121646881104,"2020-07-05"
"1501105","Bagre",31.9832685694975,"2020-07-05"
"1501204","Baião",33.0004034042358,"2020-07-05"
"1501303","Barcarena",31.1351922353109,"2020-07-05"
"1501402","Belém",30.3597354888916,"2020-07-05"
"1501501","Benevides",31.0683536529541,"2020-07-05"
"1501782","Breu Branco",34.0498960090406,"2020-07-05"
"1502103","Cametá",31.9486501216888,"2020-07-05"
"1503093","Goianésia do Pará",34.8152863074993,"2020-07-05"
"1503309","Igarapé-Miri",31.908513768514,"2020-07-05"
"1503804","Jacundá",34.0276351928711,"2020-07-05"
"1504000","Limoeiro do Ajuru",30.8575839996338,"2020-07-05"
"1504422","Marituba",31.0361423492432,"2020-07-05"
"1504604","Mocajuba",32.6704788208008,"2020-07-05"
"1504703","Moju",33.3205242425623,"2020-07-05"
"1505064","Novo Repartimento",33.5354168279384,"2020-07-05"
"1505205","Oeiras do Pará",31.890825339726,"2020-07-05"
"1506351","Santa Bárbara do Pará",30.6119327545166,"2020-07-05"
"1507953","Tailândia",34.0553845492276,"2020-07-05"
"1508100","Tucuruí",32.7497363620334,"2020-07-05"
"1500107","Abaetetuba",31.067248916626,"2020-06-28"
"1500800","Ananindeua",30.9555098215739,"2020-06-28"
"1501105","Bagre",31.2043722938089,"2020-06-28"
"1501204","Baião",31.9851104021072,"2020-06-28"
"1501303","Barcarena",31.0462640126546,"2020-06-28"
"1501402","Belém",30.4569644927979,"2020-06-28"
"1501501","Benevides",31.2359256744385,"2020-06-28"
"1501782","Breu Branco",33.3054418852835,"2020-06-28"
"1502103","Cametá",31.3133729298909,"2020-06-28"
"1503093","Goianésia do Pará",34.0902423200936,"2020-06-28"
"1503309","Igarapé-Miri",31.46066309611,"2020-06-28"
"1503804","Jacundá",33.7597457885742,"2020-06-28"
"1504000","Limoeiro do Ajuru",30.675647354126,"2020-06-28"
"1504422","Marituba",31.1557788848877,"2020-06-28"
"1504604","Mocajuba",31.6903550624847,"2020-06-28"
"1504703","Moju",32.361863337772,"2020-06-28"
"1505064","Novo Repartimento",32.9731309472061,"2020-06-28"
"1505205","Oeiras do Pará",31.2226690564837,"2020-06-28"
"1506351","Santa Bárbara do Pará",30.79905128479,"2020-06-28"
"1507953","Tailândia",33.1659867257783,"2020-06-28"
"1508100","Tucuruí",32.2440364625719,"2020-06-28"
"1500107","Abaetetuba",31.0686008453369,"2020-06-21"
"1500800","Ananindeua",30.7297407786051,"2020-06-21"
"1501105","Bagre",31.8400294920977,"2020-06-21"
"1501204","Baião",31.9518940448761,"2020-06-21"
"1501303","Barcarena",30.9415734608968,"2020-06-21"
"1501402","Belém",30.4450931549072,"2020-06-21"
"1501501","Benevides",30.781717300415,"2020-06-21"
"1501782","Breu Branco",32.598028125185,"2020-06-21"
"1502103","Cametá",31.7275727589925,"2020-06-21"
"1503093","Goianésia do Pará",33.4312838192644,"2020-06-21"
"1503309","Igarapé-Miri",31.5887311299642,"2020-06-21"
"1503804","Jacundá",32.7353483835856,"2020-06-21"
"1504000","Limoeiro do Ajuru",31.0341892242432,"2020-06-21"
"1504422","Marituba",30.7882175445557,"2020-06-21"
"1504604","Mocajuba",31.9127554893494,"2020-06-21"
"1504703","Moju",32.2213897167797,"2020-06-21"
"1505064","Novo Repartimento",32.0851891370324,"2020-06-21"
"1505205","Oeiras do Pará",31.8656563077654,"2020-06-21"
"1506351","Santa Bárbara do Pará",30.5508823394775,"2020-06-21"
"1507953","Tailândia",32.7563298543294,"2020-06-21"
"1508100","Tucuruí",31.3383731842041,"2020-06-21"
"1500107","Abaetetuba",30.2942081451416,"2020-06-14"
"1500800","Ananindeua",30.5395450592041,"2020-06-14"
"1501105","Bagre",31.0364825304817,"2020-06-14"
"1501204","Baião",31.4143381118774,"2020-06-14"
"1501303","Barcarena",30.4968560536702,"2020-06-14"
"1501402","Belém",30.2278690338135,"2020-06-14"
"1501501","Benevides",30.5669956207275,"2020-06-14"
"1501782","Breu Branco",31.7636029792554,"2020-06-14"
"1502103","Cametá",30.9597797393799,"2020-06-14"
"1503093","Goianésia do Pará",32.4264369504205,"2020-06-14"
"1503309","Igarapé-Miri",30.6904605865479,"2020-06-14"
"1503804","Jacundá",32.0401321411133,"2020-06-14"
"1504000","Limoeiro do Ajuru",30.3357944488525,"2020-06-14"
"1504422","Marituba",30.5731754302979,"2020-06-14"
"1504604","Mocajuba",31.1386127471924,"2020-06-14"
"1504703","Moju",31.1979235528221,"2020-06-14"
"1505064","Novo Repartimento",31.0003833150476,"2020-06-14"
"1505205","Oeiras do Pará",31.0293685368129,"2020-06-14"
"1506351","Santa Bárbara do Pará",30.3924808502197,"2020-06-14"
"1507953","Tailândia",31.4357436786998,"2020-06-14"
"1508100","Tucuruí",31.0309577518039,"2020-06-14"
"1500107","Abaetetuba",30.5273777008057,"2020-06-07"
"1500800","Ananindeua",30.7722314198812,"2020-06-07"
"1501105","Bagre",31.1739687078139,"2020-06-07"
"1501204","Baião",31.0312509536743,"2020-06-07"
"1501303","Barcarena",30.5717309315999,"2020-06-07"
"1501402","Belém",30.0378971099854,"2020-06-07"
"1501501","Benevides",30.9574680328369,"2020-06-07"
"1501782","Breu Branco",31.2557981664484,"2020-06-07"
"1502103","Cametá",31.0807565053304,"2020-06-07"
"1503093","Goianésia do Pará",31.6542628386925,"2020-06-07"
"1503309","Igarapé-Miri",30.8336124420166,"2020-06-07"
"1503804","Jacundá",31.3067956288656,"2020-06-07"
"1504000","Limoeiro do Ajuru",30.5360416412354,"2020-06-07"
"1504422","Marituba",30.9125995635986,"2020-06-07"
"1504604","Mocajuba",31.0968494415283,"2020-06-07"
"1504703","Moju",31.0739155890236,"2020-06-07"
"1505064","Novo Repartimento",30.594923050423,"2020-06-07"
"1505205","Oeiras do Pará",31.2284979139056,"2020-06-07"
"1506351","Santa Bárbara do Pará",30.5174808502197,"2020-06-07"
"1507953","Tailândia",30.9470684745095,"2020-06-07"
"1508100","Tucuruí",30.7425225575765,"2020-06-07"
"1500107","Abaetetuba",30.5525089263916,"2020-05-31"
"1500800","Ananindeua",30.572961807251,"2020-05-31"
"1501105","Bagre",30.7076385722441,"2020-05-31"
"1501204","Baião",30.6306858062744,"2020-05-31"
"1501303","Barcarena",30.6534112294515,"2020-05-31"
"1501402","Belém",29.9017581939697,"2020-05-31"
"1501501","Benevides",30.5904941558838,"2020-05-31"
"1501782","Breu Branco",30.6662410967278,"2020-05-31"
"1502103","Cametá",30.6926555633545,"2020-05-31"
"1503093","Goianésia do Pará",31.0709755338472,"2020-05-31"
"1503309","Igarapé-Miri",30.8040714263916,"2020-05-31"
"1503804","Jacundá",30.5454878489176,"2020-05-31"
"1504000","Limoeiro do Ajuru",30.2423526763916,"2020-05-31"
"1504422","Marituba",30.6390705108643,"2020-05-31"
"1504604","Mocajuba",30.6407718658447,"2020-05-31"
"1504703","Moju",30.7803197242844,"2020-05-31"
"1505064","Novo Repartimento",29.717817089422,"2020-05-31"
"1505205","Oeiras do Pará",30.693578175136,"2020-05-31"
"1506351","Santa Bárbara do Pará",30.1263828277588,"2020-05-31"
"1507953","Tailândia",30.6450859416615,"2020-05-31"
"1508100","Tucuruí",30.1886166466607,"2020-05-31"
"1500107","Abaetetuba",30.7262027740479,"2020-05-24"
"1500800","Ananindeua",30.7328230539958,"2020-05-24"
"1501105","Bagre",30.8725672329173,"2020-05-24"
"1501204","Baião",30.6931114196777,"2020-05-24"
"1501303","Barcarena",30.863733291626,"2020-05-24"
"1501402","Belém",30.5252933502197,"2020-05-24"
"1501501","Benevides",30.8056583404541,"2020-05-24"
"1501782","Breu Branco",30.6000207265218,"2020-05-24"
"1502103","Cametá",30.5957647959391,"2020-05-24"
"1503093","Goianésia do Pará",30.9290530106117,"2020-05-24"
"1503309","Igarapé-Miri",30.6105452219645,"2020-05-24"
"1503804","Jacundá",30.5869327545166,"2020-05-24"
"1504000","Limoeiro do Ajuru",30.3812564849854,"2020-05-24"
"1504422","Marituba",30.8050861358643,"2020-05-24"
"1504604","Mocajuba",30.5027370452881,"2020-05-24"
"1504703","Moju",30.7151664142877,"2020-05-24"
"1505064","Novo Repartimento",30.3734028979046,"2020-05-24"
"1505205","Oeiras do Pará",30.7777707236154,"2020-05-24"
"1506351","Santa Bárbara do Pará",30.6461734771729,"2020-05-24"
"1507953","Tailândia",30.6829166412354,"2020-05-24"
"1508100","Tucuruí",30.2377397749159,"2020-05-24"
"1500107","Abaetetuba",30.8867038726807,"2020-05-17"
"1500800","Ananindeua",30.8807621002197,"2020-05-17"
"1501105","Bagre",31.2047088847441,"2020-05-17"
"1501204","Baião",30.8555698394775,"2020-05-17"
"1501303","Barcarena",31.0065759023031,"2020-05-17"
"1501402","Belém",30.3890781402588,"2020-05-17"
"1501501","Benevides",30.9764804840088,"2020-05-17"
"1501782","Breu Branco",30.7050021200469,"2020-05-17"
"1502103","Cametá",31.1645832061768,"2020-05-17"
"1503093","Goianésia do Pará",31.0168841789509,"2020-05-17"
"1503309","Igarapé-Miri",31.1943505605062,"2020-05-17"
"1503804","Jacundá",30.8272647857666,"2020-05-17"
"1504000","Limoeiro do Ajuru",30.6053195953369,"2020-05-17"
"1504422","Marituba",30.98215675354,"2020-05-17"
"1504604","Mocajuba",31.0979480743408,"2020-05-17"
"1504703","Moju",31.1712456018152,"2020-05-17"
"1505064","Novo Repartimento",29.9468341455227,"2020-05-17"
"1505205","Oeiras do Pará",31.1906975337437,"2020-05-17"
"1506351","Santa Bárbara do Pará",30.6836338043213,"2020-05-17"
"1507953","Tailândia",31.0569095611572,"2020-05-17"
"1508100","Tucuruí",30.2308088938395,"2020-05-17"
"1500107","Abaetetuba",31.4557224273682,"2020-05-10"
"1500800","Ananindeua",31.1433455149333,"2020-05-10"
"1501105","Bagre",31.7864043291877,"2020-05-10"
"1501204","Baião",31.8285797834396,"2020-05-10"
"1501303","Barcarena",31.32590675354,"2020-05-10"
"1501402","Belém",30.5315494537354,"2020-05-10"
"1501501","Benevides",31.2636661529541,"2020-05-10"
"1501782","Breu Branco",32.0283312364058,"2020-05-10"
"1502103","Cametá",31.6087779998779,"2020-05-10"
"1503093","Goianésia do Pará",32.2859418474395,"2020-05-10"
"1503309","Igarapé-Miri",31.786714553833,"2020-05-10"
"1503804","Jacundá",31.9318499247233,"2020-05-10"
"1504000","Limoeiro do Ajuru",31.1357395172119,"2020-05-10"
"1504422","Marituba",31.2682056427002,"2020-05-10"
"1504604","Mocajuba",31.8416993618011,"2020-05-10"
"1504703","Moju",32.1093287938078,"2020-05-10"
"1505064","Novo Repartimento",31.1540517264265,"2020-05-10"
"1505205","Oeiras do Pará",31.6551434653146,"2020-05-10"
"1506351","Santa Bárbara do Pará",30.7772769927979,"2020-05-10"
"1507953","Tailândia",32.3897675022934,"2020-05-10"
"1508100","Tucuruí",31.2209737565782,"2020-05-10"
"1500107","Abaetetuba",31.0860263824463,"2020-05-03"
"1500800","Ananindeua",30.966272354126,"2020-05-03"
"1501105","Bagre",31.6817422754624,"2020-05-03"
"1501204","Baião",31.5598497390747,"2020-05-03"
"1501303","Barcarena",30.9142551422119,"2020-05-03"
"1501402","Belém",30.5366458892822,"2020-05-03"
"1501501","Benevides",31.0945377349854,"2020-05-03"
"1501782","Breu Branco",31.3564331170284,"2020-05-03"
"1502103","Cametá",31.2900562286377,"2020-05-03"
"1503093","Goianésia do Pará",31.556811168276,"2020-05-03"
"1503309","Igarapé-Miri",31.2206119537354,"2020-05-03"
"1503804","Jacundá",31.8511085510254,"2020-05-03"
"1504000","Limoeiro do Ajuru",30.7678623199463,"2020-05-03"
"1504422","Marituba",31.0681476593018,"2020-05-03"
"1504604","Mocajuba",31.4637241363525,"2020-05-03"
"1504703","Moju",31.5344718342096,"2020-05-03"
"1505064","Novo Repartimento",31.1143987236953,"2020-05-03"
"1505205","Oeiras do Pará",31.4390757424491,"2020-05-03"
"1506351","Santa Bárbara do Pará",30.833459854126,"2020-05-03"
"1507953","Tailândia",31.6717074423125,"2020-05-03"
"1508100","Tucuruí",31.109108183119,"2020-05-03"
"1500107","Abaetetuba",30.38557472229,"2020-04-26"
"1500800","Ananindeua",30.2940107981364,"2020-04-26"
"1501105","Bagre",31.0090149150175,"2020-04-26"
"1501204","Baião",31.3891067504883,"2020-04-26"
"1501303","Barcarena",30.2823886871338,"2020-04-26"
"1501402","Belém",29.9537754058838,"2020-04-26"
"1501501","Benevides",30.309549331665,"2020-04-26"
"1501782","Breu Branco",30.9618842963016,"2020-04-26"
"1502103","Cametá",30.5767815907796,"2020-04-26"
"1503093","Goianésia do Pará",30.9928336965627,"2020-04-26"
"1503309","Igarapé-Miri",30.6509240468343,"2020-04-26"
"1503804","Jacundá",30.8818078358968,"2020-04-26"
"1504000","Limoeiro do Ajuru",30.2003757476807,"2020-04-26"
"1504422","Marituba",30.3227024078369,"2020-04-26"
"1504604","Mocajuba",30.6499080657959,"2020-04-26"
"1504703","Moju",31.1369838177318,"2020-04-26"
"1505064","Novo Repartimento",30.4914029594359,"2020-04-26"
"1505205","Oeiras do Pará",30.7618307386126,"2020-04-26"
"1506351","Santa Bárbara do Pará",30.1444797515869,"2020-04-26"
"1507953","Tailândia",30.9095448002671,"2020-04-26"
"1508100","Tucuruí",30.2830702463786,"2020-04-26"
"1500107","Abaetetuba",30.0078372955322,"2020-04-19"
"1500800","Ananindeua",29.9188683827718,"2020-04-19"
"1501105","Bagre",29.9535088258631,"2020-04-19"
"1501204","Baião",30.0760555267334,"2020-04-19"
"1501303","Barcarena",30.0708357493083,"2020-04-19"
"1501402","Belém",29.2101993560791,"2020-04-19"
"1501501","Benevides",30.0684146881104,"2020-04-19"
"1501782","Breu Branco",29.7031895608613,"2020-04-19"
"1502103","Cametá",30.1426270802816,"2020-04-19"
"1503093","Goianésia do Pará",29.3923072157235,"2020-04-19"
"1503309","Igarapé-Miri",29.9640018463135,"2020-04-19"
"1503804","Jacundá",30.1320682525635,"2020-04-19"
"1504000","Limoeiro do Ajuru",29.8667057037354,"2020-04-19"
"1504422","Marituba",30.0795917510986,"2020-04-19"
"1504604","Mocajuba",29.9735698699951,"2020-04-19"
"1504703","Moju",29.7389709848753,"2020-04-19"
"1505064","Novo Repartimento",29.6518487542625,"2020-04-19"
"1505205","Oeiras do Pará",29.9361089978899,"2020-04-19"
"1506351","Santa Bárbara do Pará",29.6549625396729,"2020-04-19"
"1507953","Tailândia",29.7250289916992,"2020-04-19"
"1508100","Tucuruí",29.571017159356,"2020-04-19"
"1500107","Abaetetuba",30.6008792877197,"2020-04-12"
"1500800","Ananindeua",30.1118005116781,"2020-04-12"
"1501105","Bagre",31.0065833821016,"2020-04-12"
"1501204","Baião",30.7954225540161,"2020-04-12"
"1501303","Barcarena",30.1838779449463,"2020-04-12"
"1501402","Belém",29.5795230865479,"2020-04-12"
"1501501","Benevides",30.3030796051025,"2020-04-12"
"1501782","Breu Branco",30.7864748058897,"2020-04-12"
"1502103","Cametá",30.7758070627848,"2020-04-12"
"1503093","Goianésia do Pará",31.1166240429056,"2020-04-12"
"1503309","Igarapé-Miri",31.0220096588135,"2020-04-12"
"1503804","Jacundá",30.5302555084229,"2020-04-12"
"1504000","Limoeiro do Ajuru",30.271008682251,"2020-04-12"
"1504422","Marituba",30.2511157989502,"2020-04-12"
"1504604","Mocajuba",30.8861064910889,"2020-04-12"
"1504703","Moju",31.0227719965115,"2020-04-12"
"1505064","Novo Repartimento",30.2352064024142,"2020-04-12"
"1505205","Oeiras do Pará",30.6754703521729,"2020-04-12"
"1506351","Santa Bárbara do Pará",29.951639175415,"2020-04-12"
"1507953","Tailândia",31.1185994581743,"2020-04-12"
"1508100","Tucuruí",30.3019589318169,"2020-04-12"
"1500107","Abaetetuba",31.1331241607666,"2020-04-05"
"1500800","Ananindeua",31.3101037343343,"2020-04-05"
"1501105","Bagre",32.1695583006915,"2020-04-05"
"1501204","Baião",31.9700747132301,"2020-04-05"
"1501303","Barcarena",30.9247531890869,"2020-04-05"
"1501402","Belém",30.3270969390869,"2020-04-05"
"1501501","Benevides",31.7390232086182,"2020-04-05"
"1501782","Breu Branco",31.7056039174398,"2020-04-05"
"1502103","Cametá",31.9973254203796,"2020-04-05"
"1503093","Goianésia do Pará",31.9666583620269,"2020-04-05"
"1503309","Igarapé-Miri",31.8253880818685,"2020-04-05"
"1503804","Jacundá",31.7189355214437,"2020-04-05"
"1504000","Limoeiro do Ajuru",31.0784824371338,"2020-04-05"
"1504422","Marituba",31.6163806915283,"2020-04-05"
"1504604","Mocajuba",32.279296875,"2020-04-05"
"1504703","Moju",32.0924171931307,"2020-04-05"
"1505064","Novo Repartimento",31.267682067747,"2020-04-05"
"1505205","Oeiras do Pará",32.1771309716361,"2020-04-05"
"1506351","Santa Bárbara do Pará",30.9271793365479,"2020-04-05"
"1507953","Tailândia",32.1378539114287,"2020-04-05"
"1508100","Tucuruí",31.2789249420166,"2020-04-05"
"1500107","Abaetetuba",30.8397525787354,"2020-03-29"
"1500800","Ananindeua",31.162317276001,"2020-03-29"
"1501105","Bagre",31.0441182080437,"2020-03-29"
"1501204","Baião",31.2128582000732,"2020-03-29"
"1501303","Barcarena",30.6913903554281,"2020-03-29"
"1501402","Belém",30.2985324859619,"2020-03-29"
"1501501","Benevides",31.397424697876,"2020-03-29"
"1501782","Breu Branco",31.6724828662294,"2020-03-29"
"1502103","Cametá",31.089396794637,"2020-03-29"
"1503093","Goianésia do Pará",32.0510151961754,"2020-03-29"
"1503309","Igarapé-Miri",31.0509667714437,"2020-03-29"
"1503804","Jacundá",31.4707564036051,"2020-03-29"
"1504000","Limoeiro do Ajuru",30.315115737915,"2020-03-29"
"1504422","Marituba",31.3244647979736,"2020-03-29"
"1504604","Mocajuba",31.0928211212158,"2020-03-29"
"1504703","Moju",31.5568019437118,"2020-03-29"
"1505064","Novo Repartimento",31.2861413568016,"2020-03-29"
"1505205","Oeiras do Pará",30.9868106842041,"2020-03-29"
"1506351","Santa Bárbara do Pará",30.9237461090088,"2020-03-29"
"1507953","Tailândia",32.0262577172482,"2020-03-29"
"1508100","Tucuruí",31.1546505822076,"2020-03-29"
"1500107","Abaetetuba",30.9501529693604,"2020-03-22"
"1500800","Ananindeua",30.6733544667562,"2020-03-22"
"1501105","Bagre",31.8832576976103,"2020-03-22"
"1501204","Baião",31.501708984375,"2020-03-22"
"1501303","Barcarena",30.8791497548421,"2020-03-22"
"1501402","Belém",29.6019077301025,"2020-03-22"
"1501501","Benevides",30.9471378326416,"2020-03-22"
"1501782","Breu Branco",31.6253804293546,"2020-03-22"
"1502103","Cametá",31.2134062449137,"2020-03-22"
"1503093","Goianésia do Pará",31.9862401567656,"2020-03-22"
"1503309","Igarapé-Miri",31.0997908274333,"2020-03-22"
"1503804","Jacundá",31.1687747955322,"2020-03-22"
"1504000","Limoeiro do Ajuru",31.0114719390869,"2020-03-22"
"1504422","Marituba",30.9055728912354,"2020-03-22"
"1504604","Mocajuba",31.3878917694092,"2020-03-22"
"1504703","Moju",31.8743238852058,"2020-03-22"
"1505064","Novo Repartimento",31.1603433097281,"2020-03-22"
"1505205","Oeiras do Pará",31.6347130366734,"2020-03-22"
"1506351","Santa Bárbara do Pará",30.1885623931885,"2020-03-22"
"1507953","Tailândia",32.5947845921372,"2020-03-22"
"1508100","Tucuruí",31.1246941884359,"2020-03-22"
"1500107","Abaetetuba",30.8700595855713,"2020-03-15"
"1500800","Ananindeua",30.0025374094645,"2020-03-15"
"1501105","Bagre",31.117977030137,"2020-03-15"
"1501204","Baião",31.5398397445679,"2020-03-15"
"1501303","Barcarena",30.4544061024984,"2020-03-15"
"1501402","Belém",28.9143314361572,"2020-03-15"
"1501501","Benevides",30.39768409729,"2020-03-15"
"1501782","Breu Branco",31.8391113859234,"2020-03-15"
"1502103","Cametá",31.1011219024658,"2020-03-15"
"1503093","Goianésia do Pará",31.9959303428387,"2020-03-15"
"1503309","Igarapé-Miri",31.4300599416097,"2020-03-15"
"1503804","Jacundá",31.5122094472249,"2020-03-15"
"1504000","Limoeiro do Ajuru",30.3827121734619,"2020-03-15"
"1504422","Marituba",30.3305759429932,"2020-03-15"
"1504604","Mocajuba",31.5937666893005,"2020-03-15"
"1504703","Moju",32.0678174730758,"2020-03-15"
"1505064","Novo Repartimento",31.3161560771911,"2020-03-15"
"1505205","Oeiras do Pará",31.0629171643938,"2020-03-15"
"1506351","Santa Bárbara do Pará",29.4204807281494,"2020-03-15"
"1507953","Tailândia",32.2927049579042,"2020-03-15"
"1508100","Tucuruí",31.1348463694255,"2020-03-15"
"1500107","Abaetetuba",29.8511081695557,"2020-03-08"
"1500800","Ananindeua",29.0246016184489,"2020-03-08"
"1501105","Bagre",31.0410574744729,"2020-03-08"
"1501204","Baião",30.8745527267456,"2020-03-08"
"1501303","Barcarena",29.1858107248942,"2020-03-08"
"1501402","Belém",28.15793800354,"2020-03-08"
"1501501","Benevides",29.1446781158447,"2020-03-08"
"1501782","Breu Branco",30.5745237523859,"2020-03-08"
"1502103","Cametá",30.5922743479411,"2020-03-08"
"1503093","Goianésia do Pará",30.7261963219478,"2020-03-08"
"1503309","Igarapé-Miri",30.3676130930583,"2020-03-08"
"1503804","Jacundá",29.7100203196208,"2020-03-08"
"1504000","Limoeiro do Ajuru",30.1557498931885,"2020-03-08"
"1504422","Marituba",29.1373157501221,"2020-03-08"
"1504604","Mocajuba",30.9029674530029,"2020-03-08"
"1504703","Moju",30.8567477750107,"2020-03-08"
"1505064","Novo Repartimento",29.9742409155621,"2020-03-08"
"1505205","Oeiras do Pará",31.0264868055071,"2020-03-08"
"1506351","Santa Bárbara do Pará",28.5450077056885,"2020-03-08"
"1507953","Tailândia",30.8269864284631,"2020-03-08"
"1508100","Tucuruí",30.2046349843343,"2020-03-08"
"1500107","Abaetetuba",31.1150333404541,"2020-03-01"
"1500800","Ananindeua",31.0197289784749,"2020-03-01"
"1501105","Bagre",30.7120268204633,"2020-03-01"
"1501204","Baião",31.4587335586548,"2020-03-01"
"1501303","Barcarena",30.986530939738,"2020-03-01"
"1501402","Belém",30.072961807251,"2020-03-01"
"1501501","Benevides",31.3272800445557,"2020-03-01"
"1501782","Breu Branco",31.4314635883678,"2020-03-01"
"1502103","Cametá",30.8296515146891,"2020-03-01"
"1503093","Goianésia do Pará",31.4023276690779,"2020-03-01"
"1503309","Igarapé-Miri",31.2602826436361,"2020-03-01"
"1503804","Jacundá",30.1437422434489,"2020-03-01"
"1504000","Limoeiro do Ajuru",30.3207981109619,"2020-03-01"
"1504422","Marituba",31.2447986602783,"2020-03-01"
"1504604","Mocajuba",31.4084568023682,"2020-03-01"
"1504703","Moju",32.0654010504064,"2020-03-01"
"1505064","Novo Repartimento",30.6195752988986,"2020-03-01"
"1505205","Oeiras do Pará",30.6821177346366,"2020-03-01"
"1506351","Santa Bárbara do Pará",30.7375736236572,"2020-03-01"
"1507953","Tailândia",32.7002477934866,"2020-03-01"
"1508100","Tucuruí",30.7767327626546,"2020-03-01"
"1500107","Abaetetuba",31.4378969192505,"2020-02-23"
"1500800","Ananindeua",31.1325117746989,"2020-02-23"
"1501105","Bagre",31.5107497046976,"2020-02-23"
"1501204","Baião",32.6051521897316,"2020-02-23"
"1501303","Barcarena",31.2490584055583,"2020-02-23"
"1501402","Belém",30.4741764068604,"2020-02-23"
"1501501","Benevides",31.4621067047119,"2020-02-23"
"1501782","Breu Branco",32.3950753645463,"2020-02-23"
"1502103","Cametá",31.4296003182729,"2020-02-23"
"1503093","Goianésia do Pará",31.4993748171576,"2020-02-23"
"1503309","Igarapé-Miri",31.5938050587972,"2020-02-23"
"1503804","Jacundá",31.0640669504801,"2020-02-23"
"1504000","Limoeiro do Ajuru",30.8194583892822,"2020-02-23"
"1504422","Marituba",31.3615283966064,"2020-02-23"
"1504604","Mocajuba",31.9397444725037,"2020-02-23"
"1504703","Moju",32.349370177363,"2020-02-23"
"1505064","Novo Repartimento",31.5859178682653,"2020-02-23"
"1505205","Oeiras do Pará",31.2513446807861,"2020-02-23"
"1506351","Santa Bárbara do Pará",30.7380313873291,"2020-02-23"
"1507953","Tailândia",32.7101512677742,"2020-02-23"
"1508100","Tucuruí",32.0774332682292,"2020-02-23"
"1500107","Abaetetuba",29.7837162017822,"2020-02-16"
"1500800","Ananindeua",29.8602542877197,"2020-02-16"
"1501105","Bagre",31.3417872821583,"2020-02-16"
"1501204","Baião",30.3289995193481,"2020-02-16"
"1501303","Barcarena",29.6180311838786,"2020-02-16"
"1501402","Belém",28.6755313873291,"2020-02-16"
"1501501","Benevides",29.9686679840088,"2020-02-16"
"1501782","Breu Branco",30.366780425563,"2020-02-16"
"1502103","Cametá",30.4995072682699,"2020-02-16"
"1503093","Goianésia do Pará",30.6173216392254,"2020-02-16"
"1503309","Igarapé-Miri",30.2448144276937,"2020-02-16"
"1503804","Jacundá",29.8556196848551,"2020-02-16"
"1504000","Limoeiro do Ajuru",29.5869144439697,"2020-02-16"
"1504422","Marituba",29.9902210235596,"2020-02-16"
